area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
留园西园,2,32.04,普通住宅,缘园小区,高,0,0,107101611246,260,罕见南北双露台。婚房装修家电全包，业主诚心卖！！！_苏州姑苏留园西园缘园小区二手房(苏州链家),2019-08-05,4室2厅,145.18, (共5层),17909
沧浪新城,2,23.240000000000002,别墅,福星小区,低,2,311.89,107101612348,680,全明联排别墅，格局好，楼层好，视野开阔_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-08-05,5室3厅,171.78, (共3层),39586
留园西园,0,0,普通住宅,新庄新村,高,0,0,107101531655,290,顶楼带阁楼 满五年 看房提前联系 房东诚心出售_苏州姑苏留园西园新庄新村二手房(苏州链家),2019-07-13,5室3厅,193.52, (共5层),14986
平江新城,1,5.03,普通住宅,梅林新苑,高,0,0,107101430775,243,精装修 位置地段佳 顶楼复式，采光足，位置安静_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-06-15,4室1厅,112.33, (共5层),21633
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107101447510,188,小户阁楼婚装四房双卫，大车库13平家电全留_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-06-20,4室2厅,72, (共6层),26112
金门,1,9.49,普通住宅,金之枫花园,高,0,0,107101449067,298,古城区顶楼复式，业主诚意卖。看房方便。_苏州姑苏金门金之枫花园二手房(苏州链家),2019-06-20,5室2厅,167, (共5层),17845
胥江,0,0,普通住宅,姑香苑,高,0,0,107101450779,272,姑香苑 三朝南 采光好户型好 房东诚心出售_苏州姑苏胥江姑香苑二手房(苏州链家),2019-06-21,4室3厅,136.5, (共6层),19927
胥江,1,21.91,普通住宅,新康花园,高,0,0,107101455596,247,桐泾公园 新康花园 6楼复式 带独立车库_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-22,4室2厅,150, (共6层),16467
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107101462377,306,空中别墅 诚心出售 有钥匙 看房方便_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-06-24,6室2厅,187.35, (共5层),16334
齐门,1,17.76,普通住宅,狮林苑,低,0,0,107101462788,490,平江路，博物馆，新上叠加。看房便利_苏州姑苏齐门狮林苑二手房(苏州链家),2019-06-24,4室3厅,94, (共3层),52128
南门,2,19.75,普通住宅,盘门雅苑,高,0,0,107101466216,406,盘门雅苑 复式 带汽车库 有装修 诚心出售！_苏州姑苏南门盘门雅苑二手房(苏州链家),2019-06-25,4室2厅,201, (共5层),20200
沧浪新城,0,0,别墅,苏公馆,低,0,0,107101470402,960,苏公馆，次新别墅小区，联排别墅，满两年，看房方便_苏州姑苏沧浪新城苏公馆二手房(苏州链家),2019-06-26,5室2厅,320, (共1层),30000
金门,0,0,普通住宅,银泰花园一期,高,0,0,107101472030,353,干将路旁，姑苏区银泰花园，看房方便，_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-06-27,5室2厅,192, (共5层),18386
平江新城,0,0,普通住宅,梅花新苑,高,0,0,107101475468,290,梅花新苑 满五唯一 复式好房 拎包入住_苏州姑苏平江新城梅花新苑二手房(苏州链家),2019-06-28,4室3厅,168.58, (共5层),17203
胥江,0,0,普通住宅,华泰家园,高,0,0,107101482726,390,华泰家园  复式  户型方正  汽车库_苏州姑苏胥江华泰家园二手房(苏州链家),2019-06-30,4室2厅,187, (共5层),20856
平江新城,0,0,普通住宅,华恒家园,高,0,0,107101482824,309,仲雅苑旁 华恒家园 精装顶复 换房诚售 看房方便_苏州姑苏平江新城华恒家园二手房(苏州链家),2019-06-30,5室2厅,163, (共5层),18958
胥江,5,119.99,普通住宅,万科金品家园,高,0,0,107101485971,780,户型方正，采光好，位置好，远离高架比较安静。_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-06-30,5室3厅,194, (共4层),40207
胥江,0,0,普通住宅,彩虹一村,低,0,0,107101486505,245,好楼层，出行方便，通风好，诚心出售！！_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-07-01,4室2厅,114.7, (共6层),21361
南门,1,3.37,普通住宅,玉兰新村,高,0,0,107101489738,418,ping直 zhen华 玉兰新村 顶带阁楼 清爽装修 满五唯一_苏州姑苏南门玉兰新村二手房(苏州链家),2019-07-01,4室2厅,96, (共6层),43542
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101496518,220,梅亭苑顶楼复式，带独库，精装修诚心出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-07-04,4室2厅,133, (共5层),16542
留园西园,0,0,普通住宅,新庄新村,高,0,0,107101501213,250,顶复楼上层高不压抑 中间位置 两南房 看房提前联系_苏州姑苏留园西园新庄新村二手房(苏州链家),2019-07-05,4室3厅,153, (共6层),16340
南门,0,0,普通住宅,水城丽都,高,0,0,107101505786,470,南环边水城丽都精装修大面积出售_苏州姑苏南门水城丽都二手房(苏州链家),2019-07-06,4室2厅,166.63, (共5层),28207
胥江,1,12.82,普通住宅,新康花园,高,0,0,107101512343,323,新康花园，满五年精装修 顶楼复式 带车库 带汽车位_苏州姑苏胥江新康花园二手房(苏州链家),2019-07-07,4室2厅,134.98, (共5层),23930
留园西园,0,0,普通住宅,倪家桥,高,0,0,107101514456,235,急售顶楼复式有车位 自行车库 位置安静_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-07-08,4室2厅,129.94, (共5层),18086
胥江,1,13.44,普通住宅,金桥新村,高,0,0,107101516666,213,桐泾公园旁，5号线沿线，婚装六楼复式，适合一家人_苏州姑苏胥江金桥新村二手房(苏州链家),2019-07-09,5室2厅,133, (共6层),16016
石路,0,0,普通住宅,香雪海路3号,高,0,0,107101517682,398,五楼复式带晒台 2001年房龄 内楼梯 大五房_苏州姑苏石路香雪海路3号二手房(苏州链家),2019-07-09,5室3厅,206, (共5层),19321
桃花坞,0,0,普通住宅,水潭巷散盘,低,2,58.83,107101519329,410,养育巷地铁口 私房 纯毛坯 看房方便_苏州姑苏桃花坞水潭巷散盘二手房(苏州链家),2019-07-10,5室1厅,100.69, (共1层),40720
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101521627,310,富强新苑精装大5户 装修好保养好 房东诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-07-10,5室2厅,188, (共5层),16490
南门,2,18.69,普通住宅,鼎泰花园,高,0,0,107101523581,565,鼎泰花园 百万装修 带汽车库 品质小区 改善优选_苏州姑苏南门鼎泰花园二手房(苏州链家),2019-07-11,4室2厅,197, (共5层),28681
南门,0,0,普通住宅,新翠园新村,高,0,0,107101523934,440,新翠园 楼下124楼上68平 平直振华 降价30万  急卖_苏州姑苏南门新翠园新村二手房(苏州链家),2019-07-11,4室2厅,192, (共5层),22917
南门,2,22.479999999999997,普通住宅,桂花新村,高,0,0,107101525066,590,此房楼层好，位置佳，采光无遮挡，看房方便_苏州姑苏南门桂花新村二手房(苏州链家),2019-07-11,6室3厅,200.1, (共4层),29486
金门,0,0,普通住宅,银泰花园一期,高,0,0,107101530947,375,此房满五不唯一，带自行车库，顶楼复式，保养好_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-07-13,6室2厅,192, (共5层),19532
平江新城,0,0,普通住宅,万科金域平江,低,0,0,107101426462,800,万科金域平江 地铁沿线 精致装修_苏州姑苏平江新城万科金域平江二手房(苏州链家),2019-06-14,4室2厅,168, (共5层),47620
南门,0,0,普通住宅,书院巷散盘,低,0,0,107101313284,495,姑苏区 书院巷135号 佳安别院 三元坊 有汽车库_苏州姑苏南门书院巷散盘二手房(苏州链家),2019-05-12,4室2厅,161.06, (共4层),30734
沧浪新城,0,0,普通住宅,友联二村,高,0,0,107101319637,270,友联二村顶楼复式超大三房，业主诚心出售。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-05-14,6室2厅,157.2, (共6层),17176
留园西园,0,0,普通住宅,倪家桥,高,0,0,107101320016,270,满五年 位置不靠马路 自住装修 看房提前预约_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-05-14,5室2厅,126.3, (共5层),21378
平江新城,0,0,普通住宅,梅林新苑,高,0,0,107101322995,230,顶楼复式 方正四房  交通便利_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-05-15,4室2厅,111.89, (共5层),20556
留园西园,0,0,别墅,江枫别墅,低,0,0,107101323834,2050,外地业主离苏诚售满伍年唯 一 住宅花园一亩看房随时_苏州姑苏留园西园江枫别墅二手房(苏州链家),2019-05-16,7室3厅,414, (共1层),49517
南门,3,46.269999999999996,别墅,百花洲,低,2,133.0,107101325063,2600,护城河边 纯别墅小区 中式古典装修 假山假水_苏州姑苏南门百花洲二手房(苏州链家),2019-05-16,8室4厅,381.17, (共1层),68212
胥江,0,0,普通住宅,三香新村,低,0,0,107101326740,495,三香新村 5室2厅 495万_苏州姑苏胥江三香新村二手房(苏州链家),2019-05-16,5室2厅,200, (共6层),24750
南门,1,4.22,普通住宅,鼎泰花园,高,0,0,107101327309,410,鼎泰花园 精装修拎包入住采光好，视野开阔。户型方正_苏州姑苏南门鼎泰花园二手房(苏州链家),2019-05-17,4室2厅,140, (共4层),29286
沧浪新城,2,17.15,普通住宅,水香六村,高,0,0,107101337743,275,此房满五年，无增值税，房型正，南北房。户型通透。_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-05-20,4室2厅,187, (共5层),14706
平江新城,0,0,普通住宅,平江风华,低,1,11.04,107101339079,693,善耕+草桥 清水毛坯 叠墅+大花园 看房有钥匙 次新小区_苏州姑苏平江新城平江风华二手房(苏州链家),2019-05-20,4室2厅,200, (共6层),34650
留园西园,0,0,普通住宅,长盛花园,高,0,0,107101344519,245,长盛花园 5楼复式 房东诚心卖 自住装修_苏州姑苏留园西园长盛花园二手房(苏州链家),2019-05-22,4室2厅,144.95, (共5层),16903
平江新城,0,0,普通住宅,挹秀新村,高,0,0,107101345537,280,这套房子小区里比较少 户型还是不错 复式的房子 实用_苏州姑苏平江新城挹秀新村二手房(苏州链家),2019-05-22,4室2厅,146.53, (共5层),19109
桃花坞,2,19.5,普通住宅,花驳岸,低,0,0,107101345561,340,花驳岸三楼复式四室一厅两卫带南北晒台_苏州姑苏桃花坞花驳岸二手房(苏州链家),2019-05-22,4室1厅,99.7, (共3层),34103
胥江,1,12.64,普通住宅,新康花园,高,0,0,107101364726,384.6,新康花园顶复，近地铁，适合一家子入住。_苏州姑苏胥江新康花园二手房(苏州链家),2019-05-28,5室2厅,199.47, (共5层),19282
齐门,0,0,别墅,华润平门府,低,0,0,107101365973,1498,纯别墅小区，位置好，住户素质高，大花园_苏州姑苏齐门华润平门府二手房(苏州链家),2019-05-28,5室3厅,372.81, (共2层),40182
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107101366728,378,南山多层，奢4房，一期，南进门，楼层好_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-05-28,4室2厅,131.28, (共6层),28794
金阊新城,0,0,普通住宅,南山金城1958,低,2,49.09,107101366877,420,南山金城多层洋房 一楼带前后花园 装修精致 保养到位_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-05-28,4室2厅,141, (共6层),29788
虎丘,0,0,别墅,现代美墅,低,0,0,107101378077,1000,现代美墅 联排纯别墅 大露台 大花园 位置好诚心出售_苏州姑苏虎丘现代美墅二手房(苏州链家),2019-05-31,6室3厅,236, (共1层),42373
胥江,0,0,普通住宅,三香花园,高,0,0,107101378951,375,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏胥江三香花园二手房(苏州链家),2019-05-31,4室2厅,156, (共4层),24039
娄门,0,0,普通住宅,塘坊苑,高,0,0,107101380683,318,2003房龄，精装修大复式，带车库，小区环境好_苏州姑苏娄门塘坊苑二手房(苏州链家),2019-06-01,5室3厅,153, (共5层),20785
虎丘,0,0,普通住宅,虎阜花园东区,高,0,0,107101384777,288,虎阜花园顶楼复式 看房方便 诚意出售_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-06-02,4室2厅,159, (共6层),18114
胥江,2,31.259999999999998,普通住宅,新康花园,高,0,0,107101386870,393,新出顶复，自住精装修，顶楼有阁楼_苏州姑苏胥江新康花园二手房(苏州链家),2019-06-02,5室3厅,201, (共5层),19553
十全街,0,0,普通住宅,凤凰街散盘,低,0,0,107101390948,1000,户型好，入住率高，上下两层，都是南北通气的_苏州姑苏十全街凤凰街散盘二手房(苏州链家),2019-06-03,6室4厅,217.98, (共2层),45876
平江新城,0,0,普通住宅,平江风华,低,0,0,107101391206,780,格局好 纯商品房 业主诚意出售 小别墅_苏州姑苏平江新城平江风华二手房(苏州链家),2019-06-03,4室2厅,211, (共6层),36967
沧浪新城,1,9.26,普通住宅,水香六村,高,0,0,107101403891,255,水香六村  顶楼复式  装修四房  带露台_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-06-07,4室2厅,149.6, (共5层),17046
沧浪新城,0,0,普通住宅,友联二村,高,0,0,107101404113,265,友联二村顶复，房东诚心出售。。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-06-07,5室2厅,152.5, (共5层),17378
十全街,1,11.11,普通住宅,唐家巷42号,高,0,0,107101416142,529.8,干将东路相门站，2000年房龄现浇房，草桥加振华。_苏州姑苏十全街唐家巷42号二手房(苏州链家),2019-06-11,4室2厅,200, (共4层),26490
留园西园,0,0,别墅,江枫别墅,低,0,0,107101423608,1960,江枫园独栋中式园林大别墅，占地大，近500万装修满5年_苏州姑苏留园西园江枫别墅二手房(苏州链家),2019-06-13,5室3厅,384.89, (共2层),50924
平江新城,0,0,普通住宅,汇翠花园,高,0,0,107101426079,368,成熟社区，生活便利，此房户型方正，采光充足。_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-06-14,4室2厅,174, (共5层),21150
胥江,0,0,普通住宅,奥林花园,高,0,0,107101307444,430,奥林花园，精装5楼复式，自住，看房方便，带独库！_苏州姑苏胥江奥林花园二手房(苏州链家),2019-05-10,5室2厅,224, (共5层),19197
金门,0,0,普通住宅,新元二村,高,0,0,107101118115,300,自住   保养好   随时可看_苏州姑苏金门新元二村二手房(苏州链家),2019-03-14,4室2厅,138, (共5层),21740
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107101131265,189,此房满两年。好楼层出行方便，卧室朝南采光好_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-03-18,4室2厅,86.54, (共6层),21840
葑门,0,0,普通住宅,葑门路71号,高,0,0,107101153673,429,莫邪路葑门路有小区有物业复式大房 有车库有露台满5年_苏州姑苏葑门葑门路71号二手房(苏州链家),2019-03-25,4室3厅,183.05, (共6层),23437
胥江,0,0,普通住宅,泰南苑,高,0,0,107101157747,306,泰南苑5楼复式，自住精装环境好_苏州姑苏胥江泰南苑二手房(苏州链家),2019-03-26,5室3厅,200, (共5层),15300
金门,0,0,普通住宅,阊胥路102号,高,0,0,107101163161,340,地铁口小区 交通便利 配套齐全 环境好_苏州姑苏金门阊胥路102号二手房(苏州链家),2019-03-28,4室2厅,175, (共5层),19429
金门,0,0,普通住宅,采香花园,高,0,0,107101163833,425,好楼层，地铁口！出行方便，通风好！！_苏州姑苏金门采香花园二手房(苏州链家),2019-03-28,6室3厅,196, (共4层),21684
葑门,0,0,普通住宅,现代花园,高,0,0,107101173623,255,现代花园5室2厅，全明户型，阳光刺眼_苏州姑苏葑门现代花园二手房(苏州链家),2019-03-31,5室2厅,150.88, (共5层),16901
胥江,0,0,别墅,润福园,低,0,0,107101174398,795,市区别墅区 出行方便 业主诚心出售 看房提前联系_苏州姑苏胥江润福园二手房(苏州链家),2019-03-31,7室4厅,249, (共3层),31928
沧浪新城,1,17.13,普通住宅,福星小区,高,0,0,107101178927,310,福星小区顶复，精装拎包入住，有汽车库，随时可看_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-04-01,4室2厅,122, (共5层),25410
南门,1,17.09,普通住宅,伍子胥弄小区,高,0,0,107101186741,545,复式结构 使用率高 楼上面积产证体现 闹中取静_苏州姑苏南门伍子胥弄小区二手房(苏州链家),2019-04-03,4室2厅,139, (共4层),39209
南门,0,0,普通住宅,桂花公寓,高,0,0,107101186813,633,此房满两年，省税，生活方便，交通便利_苏州姑苏南门桂花公寓二手房(苏州链家),2019-04-03,5室2厅,181, (共4层),34973
观前街,0,0,普通住宅,蔡汇河头15号,低,0,0,107101190018,340,观前街，姑苏区市区中区域好房。_苏州姑苏观前街蔡汇河头15号二手房(苏州链家),2019-04-04,4室2厅,100.8, (共3层),33731
平江路,2,40.78,普通住宅,蕴秀园,高,0,0,107101193764,563,蕴秀园大面积复式好房含大汽车库和自行车库，有车位_苏州姑苏平江路蕴秀园二手房(苏州链家),2019-04-05,5室3厅,179.46, (共4层),31372
胥江,2,34.86,普通住宅,阊胥路1号,高,0,0,107101201187,388,此房满五不唯一，交易过户时免除增值税。_苏州姑苏胥江阊胥路1号二手房(苏州链家),2019-04-07,4室2厅,190, (共5层),20422
留园西园,1,8.54,普通住宅,嘉业阳光城,高,0,0,107101210251,358,精装4房 看房方便 业主诚心出售  有在租车位_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-04-11,4室3厅,194, (共5层),18454
留园西园,1,13.2,普通住宅,中天品苑西区,高,0,0,107101214886,386,西区 东边户 顶楼带阁楼 带自行车库_苏州姑苏留园西园中天品苑西区二手房(苏州链家),2019-04-12,5室2厅,125.2, (共6层),30831
胥江,0,0,普通住宅,友新新村,高,0,0,107101231054,302,友新新村 4室2厅 302万_苏州姑苏胥江友新新村二手房(苏州链家),2019-04-17,4室2厅,108.69, (共5层),27786
留园西园,0,0,别墅,枫江居,低,0,0,107101239967,543,联排别墅，带50平花园，院子已开门，可独立进出！_苏州姑苏留园西园枫江居二手房(苏州链家),2019-04-19,4室2厅,212.87, (共1层),25509
金门,0,0,普通住宅,彩香一村三区,高,0,0,107101242912,245,彩香一村三区五楼带阁楼 有独立汽车库_苏州姑苏金门彩香一村三区二手房(苏州链家),2019-04-20,4室2厅,139, (共5层),17626
留园西园,0,0,普通住宅,闻钟苑二区,高,0,0,107101261552,295,顶楼带阁楼 空间大 采光好 视野好_苏州姑苏留园西园闻钟苑二区二手房(苏州链家),2019-04-26,6室4厅,194.06, (共5层),15202
胥江,0,0,普通住宅,广大家园,高,0,0,107101270272,250,无抵押无贷款，签约方便，带13平自行车库，诚心出售！_苏州姑苏胥江广大家园二手房(苏州链家),2019-04-29,4室2厅,123, (共6层),20326
苏州大学,2,27.29,普通住宅,相门新村,高,0,0,107101283884,367,复式楼层，双阳台，采光好，精装自住，7平独库_苏州姑苏苏州大学相门新村二手房(苏州链家),2019-05-03,5室2厅,177.55, (共5层),20671
金阊新城,0,0,普通住宅,藕巷新村,高,0,0,107101297011,175,房屋精装修   顶楼带阁楼   房东诚意出售_苏州姑苏金阊新城藕巷新村二手房(苏州链家),2019-05-07,4室2厅,64.93, (共5层),26953
虎丘,0,0,普通住宅,虎阜花园东区,高,0,0,107101298564,305,虎阜花园  采光刺眼正气户型 南北双阳台 草桥未用_苏州姑苏虎丘虎阜花园东区二手房(苏州链家),2019-05-08,5室2厅,167, (共5层),18264
胥江,0,0,普通住宅,公园天下,高,0,0,107101298768,420,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江公园天下二手房(苏州链家),2019-05-08,4室2厅,188, (共5层),22341
金门,0,0,商住两用,金门路214号,高,0,0,107101299044,285,成熟社区，生活便利，此房户型方正，采光充足_苏州姑苏金门金门路214号二手房(苏州链家),2019-05-08,5室2厅,170, (共5层),16765
沧浪新城,2,9.02,普通住宅,长欣苑南区,高,0,0,107101304309,309,此房满五唯一，去年全新装修，带有汽车库_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2019-05-09,4室2厅,150, (共4层),20600
平江新城,0,0,普通住宅,梅花三村,高,0,0,107101305968,231.9,梅花三村 精装复式 满五年 带独库 生活交通方便_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-05-10,4室2厅,129, (共6层),17977
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101306837,218,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-05-10,4室2厅,154, (共5层),14156
胥江,0,0,普通住宅,彩虹一村,高,0,0,107101110872,270,房子很大，楼上有大露台和阳光房_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-03-12,4室3厅,115.49, (共6层),23379
胥江,2,37.4,普通住宅,奥林花园,高,0,0,107100621617,395,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2018-09-07,6室2厅,231, (共5层),17100
平江新城,1,10.96,普通住宅,汇元坊,高,0,0,107100625492,345,商品房 汇元坊 精装三室朝南 采光美丽 房子保养好_苏州姑苏平江新城汇元坊二手房(苏州链家),2018-09-08,4室2厅,142.5, (共4层),24211
平江新城,0,0,普通住宅,大观花园北区,低,1,52.33,107100631228,600,大观花园 一楼花园洋房 50平大院子 诚心出售_苏州姑苏平江新城大观花园北区二手房(苏州链家),2018-09-10,4室2厅,180, (共5层),33334
十全街,0,0,普通住宅,木杏苑,高,0,0,107100691350,540,一梯2户，含汽车库，4楼复式 自住装修_苏州姑苏十全街木杏苑二手房(苏州链家),2018-10-03,4室3厅,147, (共4层),36735
十全街,1,14.34,普通住宅,尚书里5号,低,0,0,107100692345,665,护城河十全街04年房龄，有汽车库，复式产证全体现_苏州姑苏十全街尚书里5号二手房(苏州链家),2018-10-04,4室3厅,176, (共3层),37785
金阊新城,1,11.75,普通住宅,富强新苑二区,高,0,0,107100709796,290,此房买一层加一层，空中别墅，得房率高，采光好。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-10-10,5室3厅,186, (共5层),15592
胥江,3,28.479999999999997,普通住宅,新康花园,高,0,0,107100734185,342,多层 顶楼复式  户型方正 带大露台 适合多口之家_苏州姑苏胥江新康花园二手房(苏州链家),2018-10-18,6室3厅,220, (共6层),15546
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107100809401,435,低楼层出行方便，精装60万，三开朝南采光好。_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2018-11-14,5室3厅,174.33, (共6层),24953
留园西园,2,42.400000000000006,普通住宅,嘉业阳光城,高,0,0,107100810546,380,视野开阔、配套实施完善、交通便利_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-15,5室2厅,241.9, (共5层),15709
留园西园,1,6.59,别墅,嘉业阳光城,低,1,18.57,107100820961,600,姑苏古城区联排别墅，诚意出售，看房随时。_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-19,5室2厅,221, (共1层),27150
葑门,0,0,普通住宅,现代花园,高,0,0,107100826958,270,现代花园    153平     290万_苏州姑苏葑门现代花园二手房(苏州链家),2018-11-21,4室2厅,153, (共5层),17648
南门,0,0,普通住宅,金狮小区,高,0,0,107100847653,595,金狮小区，顶层复式，精装修，四室两厅两卫_苏州姑苏南门金狮小区二手房(苏州链家),2018-11-29,4室2厅,214.34, (共5层),27760
胥江,1,12.3,普通住宅,桐馨苑,高,0,0,107100855121,240,顶楼复式，地铁出口处，带独库，采光充足，诚心出售_苏州姑苏胥江桐馨苑二手房(苏州链家),2018-12-02,4室2厅,160, (共6层),15000
胥江,1,15.18,普通住宅,胥江路136号,高,0,0,107100910378,260,四楼经典复式，利用面积，适合一大家人，楼层中等。_苏州姑苏胥江胥江路136号二手房(苏州链家),2018-12-24,4室2厅,140, (共4层),18572
留园西园,0,0,普通住宅,桐仁花园,高,0,0,107100912983,192,桐仁花园 4室2厅 192万_苏州姑苏留园西园桐仁花园二手房(苏州链家),2018-12-25,4室2厅,56.09, (共5层),34231
石路,0,0,普通住宅,南浩花园,高,0,0,107100921575,330,石路商圈，高楼层视野开阔，看房随时_苏州姑苏石路南浩花园二手房(苏州链家),2018-12-28,4室3厅,116, (共5层),28449
胥江,2,23.48,普通住宅,新康花园,高,0,0,107100936694,285,房龄新 满五年 近地铁 近公园 出行方便  诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2019-01-03,5室2厅,155, (共5层),18388
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107100972969,252,南山洋房 顶带阁 实际使用面积大南北通透 诚心出售_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-01-18,4室2厅,85.57, (共6层),29450
胥江,2,29.509999999999998,普通住宅,新康花园,高,0,0,107101015246,330,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江新康花园二手房(苏州链家),2019-02-15,5室3厅,172, (共5层),19187
娄门,0,0,普通住宅,永林北区,高,0,0,107101026053,280,永林新村上下两层精装 满五年省个税 业主置换诚心出售_苏州姑苏娄门永林北区二手房(苏州链家),2019-02-18,5室2厅,80, (共6层),35000
娄门,1,12.4,普通住宅,永林二区,高,0,0,107101026123,390,装修简单清爽 顶楼复式 超 大面积_苏州姑苏娄门永林二区二手房(苏州链家),2019-02-18,6室2厅,204, (共5层),19118
胥江,5,93.80000000000001,普通住宅,万科金品家园,高,0,0,107101034943,735,万科金品家园 西区洋房 挑高三层 装修保养好_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-02-20,4室2厅,187.45, (共4层),39211
南门,0,0,普通住宅,新翠园新村,高,0,0,107101041798,490,新翠园新村五楼复式，有大晒台采光好_苏州姑苏南门新翠园新村二手房(苏州链家),2019-02-22,5室2厅,179, (共5层),27375
留园西园,1,12.19,普通住宅,闻钟苑一区,高,0,0,107101048029,223,好房优质小区，价格底，房东诚心出售_苏州姑苏留园西园闻钟苑一区二手房(苏州链家),2019-02-24,4室2厅,106, (共6层),21038
观前街,0,0,普通住宅,土圣巷,低,0,0,107101052267,420,急售好房业主诚卖地理位置优越。_苏州姑苏观前街土圣巷二手房(苏州链家),2019-02-25,4室2厅,90, (共2层),46667
胥江,1,13.98,普通住宅,润达新村,高,0,0,107101072394,370,润达新村复式 精装修 有汽车库 有钥匙看房方便_苏州姑苏胥江润达新村二手房(苏州链家),2019-03-02,4室2厅,140, (共6层),26429
平江新城,0,0,普通住宅,当代万国府MOMΛ,高,0,0,107101093917,580,恒温恒湿恒氧 精装科技住宅 中上楼层  视野采光好_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2019-03-07,4室2厅,145.7, (共16层),39808
留园西园,1,12.97,普通住宅,福马小区,高,0,0,107101098216,288,单价低，出行方便，房东诚心出售_苏州姑苏留园西园福马小区二手房(苏州链家),2019-03-09,4室2厅,152.21, (共5层),18922
南门,1,12.55,普通住宅,瓣莲巷散盘,高,0,0,107101108225,278,近养育巷地铁口，复式大露台，房龄新，出行方便_苏州姑苏南门瓣莲巷散盘二手房(苏州链家),2019-03-11,4室2厅,85.23, (共4层),32618
胥江,1,17.29,普通住宅,银桥新村,高,0,0,107100612998,369,银桥新村，顶楼复式，户型方正。_苏州姑苏胥江银桥新村二手房(苏州链家),2018-09-04,4室3厅,164.91, (共5层),22376
桃花坞,2,24.4,普通住宅,学士花园,高,0,0,107100232357,450,硬装精装，保养好，拎包入住，业主诚心出售_苏州姑苏桃花坞学士花园二手房(苏州链家),2018-04-25,4室2厅,143, (共4层),31469
平江新城,0,0,普通住宅,当代万国府MOMΛ,低,2,87.16999999999999,107100264749,716,万国府下叠经典高实用精装户型，南北双开门院子_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2018-05-06,5室2厅,192.57, (共6层),37182
齐门,0,0,别墅,拙政别墅,低,0,0,107100284436,7900,市区纯别墅小区 毛坯房 人车分流 有大花园_苏州姑苏齐门拙政别墅二手房(苏州链家),2018-05-13,5室3厅,1236, (共2层),63916
