area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
留园西园,0,0,普通住宅,嘉业阳光城,高,0,0,107102058960,460,嘉业阳光城 4室2厅 460万_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-12-09,4室2厅,186, (共5层),24732
娄门,1,18.77,普通住宅,永林二区,高,0,0,107102059819,450,永林二区 户型正气通透 采光好 位置佳 诚意出售_苏州姑苏娄门永林二区二手房(苏州链家),2019-12-10,4室3厅,200.8, (共6层),22411
南门,2,22.799999999999997,普通住宅,盘福苑,高,0,0,107102063958,326,盘福苑 5室3厅 326万_苏州姑苏南门盘福苑二手房(苏州链家),2019-12-11,5室3厅,170, (共4层),19177
金门,2,23.37,普通住宅,日晖苑,高,0,0,107102065996,305,阊胥路 日晖苑  独立自行车库 通透户型_苏州姑苏金门日晖苑二手房(苏州链家),2019-12-12,4室2厅,154, (共5层),19806
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107102066361,268,小区环境好，纯毛坯4房顶层带阁楼，采光好易改造。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-12-12,4室2厅,150, (共5层),17867
苏州大学,0,0,别墅,水景丽舍,低,0,0,107102067045,888,卖点，苏州相门景区湖景房，古城区别墅_苏州姑苏苏州大学水景丽舍二手房(苏州链家),2019-12-12,6室2厅,290, (共4层),30621
胥江,1,14.68,普通住宅,新康花园,高,0,0,107102074809,290,实拍新康花园复式户型通透自住装修位置安静_苏州姑苏胥江新康花园二手房(苏州链家),2019-12-14,6室1厅,150, (共6层),19334
留园西园,1,7.12,普通住宅,东吴苑,高,0,0,107102077234,240,虎丘景区 东吴苑 5楼复式 带自行车库10平_苏州姑苏留园西园东吴苑二手房(苏州链家),2019-12-15,4室2厅,89.34, (共5层),26864
南门,1,14.66,普通住宅,桂花新村,高,0,0,107102081273,598,居身山水间，悠然见桂花，风光南北过，金乌四方落_苏州姑苏南门桂花新村二手房(苏州链家),2019-12-16,6室2厅,117, (共5层),51112
金门,0,0,别墅,寒舍,低,0,0,107102086855,600,位置安静 四层到顶  正气五房 带花园 车库 露台_苏州姑苏金门寒舍二手房(苏州链家),2019-12-19,5室2厅,220, (共3层),27273
留园西园,2,13.899999999999999,普通住宅,倪家桥,高,0,0,107102090301,275,倪家桥，采光好，位置好，生活便利_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-12-20,4室3厅,176, (共5层),15625
娄门,1,10.1,普通住宅,永林二区,高,0,0,107102017011,340,5楼复式，利用率超高，全明户型，XQ未用，商品房_苏州姑苏娄门永林二区二手房(苏州链家),2019-11-26,4室3厅,141.49, (共5层),24030
留园西园,0,0,别墅,丽景花苑,低,0,0,107101956219,900,满五唯一   户型正气  拎包入住 精装 交通方便_苏州姑苏留园西园丽景花苑二手房(苏州链家),2019-11-08,4室2厅,289, (共1层),31142
葑门,0,0,普通住宅,现代花园,高,0,0,107101959323,327,现代花园三期顶带阁五室二厅二卫150平出售_苏州姑苏葑门现代花园二手房(苏州链家),2019-11-09,5室2厅,150, (共5层),21800
桃花坞,0,0,普通住宅,仁寿里,低,0,0,107101960673,3000,私宅  古城区   大院子  诚心出售_苏州姑苏桃花坞仁寿里二手房(苏州链家),2019-11-09,5室4厅,435.86, (共1层),68830
胥江,1,44.88,普通住宅,润达新村,高,0,0,107101961704,360,此房满五，复式，精致装修，诚心出售。_苏州姑苏胥江润达新村二手房(苏州链家),2019-11-09,4室1厅,158, (共5层),22785
十全街,0,0,普通住宅,网师巷散盘,低,0,0,107101967109,850,网师园旁 一到三楼叠加 诚心出售_苏州姑苏十全街网师巷散盘二手房(苏州链家),2019-11-11,4室2厅,225, (共4层),37778
石路,0,0,普通住宅,香雪海路3号,低,0,0,107101968204,468,香雪海一楼带院子 带汽车库复式精装五室_苏州姑苏石路香雪海路3号二手房(苏州链家),2019-11-11,5室2厅,144, (共5层),32500
胥江,0,0,普通住宅,胥馨家园,高,0,0,107101971944,375,胥馨家园 4室2厅 375万_苏州姑苏胥江胥馨家园二手房(苏州链家),2019-11-12,4室2厅,162.05, (共4层),23142
留园西园,0,0,别墅,嘉业阳光城,低,0,0,107101969403,680,嘉业大别墅 精装 户型正气  一楼带院子 采光好_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-11-11,5室3厅,253, (共1层),26878
石路,1,16.01,普通住宅,南浩花园,高,0,0,107101972200,345,南浩花园，满五唯一，石路商圈内，三室，顶楼复式_苏州姑苏石路南浩花园二手房(苏州链家),2019-11-13,4室2厅,128.75, (共5层),26797
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107101972426,335,南山金城 洋房  4室2厅2卫  tese装修_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-11-13,4室2厅,114.12, (共6层),29356
沧浪新城,0,0,普通住宅,友联一村,高,0,0,107101973651,165,此房满两年 近医院 近地铁2号线 带装修 业主诚售_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-11-13,4室2厅,86, (共6层),19187
胥江,0,0,普通住宅,阊胥路1号,高,0,0,107101978816,498,石路商圈，2012年的房子，4楼复式，精装修_苏州姑苏胥江阊胥路1号二手房(苏州链家),2019-11-14,4室2厅,199, (共4层),25026
平江新城,0,0,普通住宅,新天地家园北区,高,0,0,107101978913,268,价格可大刀，满五唯一，户型正气。_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2019-11-15,4室2厅,105.6, (共5层),25379
留园西园,3,57.86,别墅,嘉业阳光城,低,0,0,107101979273,750,满五唯一  采光好     精装修 房东诚心 一楼带院子_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-11-15,4室2厅,263.67, (共1层),28445
葑门,2,30.6,普通住宅,杨枝二村,高,0,0,107101982617,280,东环路杨枝塘路杨枝二村顶楼复式精装修带电动车独库_苏州姑苏葑门杨枝二村二手房(苏州链家),2019-11-16,4室3厅,133.6, (共6层),20959
南门,0,0,普通住宅,南华公寓,高,0,0,107101984363,214,南华公寓 复式带阁楼采光好 有独库 业主诚售 商圈成熟_苏州姑苏南门南华公寓二手房(苏州链家),2019-11-16,4室2厅,99.5, (共4层),21508
石路,1,14.93,普通住宅,胡家浜,高,0,0,107101988021,350,胡家浜带露天晒台可做阳光房，买房给予20平独立汽车库_苏州姑苏石路胡家浜二手房(苏州链家),2019-11-17,5室4厅,200, (共5层),17500
金门,0,0,普通住宅,三元二村,低,0,0,107101992784,225,三元二村   简装   78.5平   225万_苏州姑苏金门三元二村二手房(苏州链家),2019-11-19,4室1厅,78.5, (共6层),28663
十全街,2,27.42,普通住宅,木杏新村,高,0,0,107101990336,510,"满五年唯一,木杏新村的复式带露台，视野开阔_苏州姑苏十全街木杏新村二手房(苏州链家)",2019-11-18,5室2厅,135.23, (共4层),37714
齐门,2,47.55,普通住宅,晋府水巷别墅,低,0,0,107101994113,980,拙政旁大别墅 空调地暖 四大开间 房东诚心置换_苏州姑苏齐门晋府水巷别墅二手房(苏州链家),2019-11-19,4室2厅,217, (共3层),45162
金门,0,0,普通住宅,彩香二村,高,0,0,107101994965,282,彩香 新出三开间朝南 全明户型好房_苏州姑苏金门彩香二村二手房(苏州链家),2019-11-20,4室2厅,139.28, (共6层),20247
苏州大学,0,0,普通住宅,万科长风别墅,高,0,0,107101994557,709,满五且唯一，商圈完善，交通方便，看房方便诚心出售_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2019-11-19,4室2厅,166.64, (共14层),42547
沧浪新城,1,15.43,普通住宅,水香六村,高,0,0,107101995157,280,水香六村 顶复117+80 共五房四卫 面积超大_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-11-20,5室2厅,197, (共5层),14214
平江新城,1,12.18,普通住宅,汇翠花园,高,0,0,107101996228,342,草桥旁，精装复式四房，满五年，实用面积大_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-11-20,4室2厅,156.4, (共5层),21868
金门,1,13.91,普通住宅,东沁苑,高,0,0,107102000744,278,满五年，采光好，有电瓶车独库.._苏州姑苏金门东沁苑二手房(苏州链家),2019-11-21,4室2厅,141.27, (共6层),19679
金门,1,16.42,普通住宅,采香花园,高,0,0,107102005017,385,小刘推荐：6房，诚心出售，全明户型，通透性很好！_苏州姑苏金门采香花园二手房(苏州链家),2019-11-22,6室3厅,140, (共6层),27500
金门,2,27.82,普通住宅,采香花园,高,0,0,107102010814,273,采香花园 顶楼复式 阁楼未计入产证面积，使用率很高_苏州姑苏金门采香花园二手房(苏州链家),2019-11-24,4室2厅,110.05, (共6层),24807
南门,1,18.6,普通住宅,翠园新村,高,0,0,107102015180,348,翠园大面积，阳光房，居住舒适程度高_苏州姑苏南门翠园新村二手房(苏州链家),2019-11-26,4室2厅,137, (共6层),25402
金门,2,48.72,普通住宅,菱塘新村二区,高,0,0,107102011534,430,稀有4楼复式.鎹30平汽车库.70平大晒台_苏州姑苏金门菱塘新村二区二手房(苏州链家),2019-11-24,5室2厅,200, (共4层),21500
南门,1,7.14,普通住宅,养蚕里新村,高,0,0,107101952405,418,平直振华未用养蚕里新村精装修顶楼复式自住随时看房_苏州姑苏南门养蚕里新村二手房(苏州链家),2019-11-07,4室3厅,152.8, (共5层),27357
南门,1,19.61,普通住宅,桂花新村,高,0,0,107101846982,465,桂花新村，满五唯一，房东诚售。。。_苏州姑苏南门桂花新村二手房(苏州链家),2019-10-12,4室2厅,128.7, (共6层),36131
平江路,0,0,普通住宅,富乡小区,高,0,0,107101878688,443.5,新上平实小本部   四开间朝南  带40平超大露台_苏州姑苏平江路富乡小区二手房(苏州链家),2019-10-16,4室2厅,190, (共5层),23343
南门,1,23.3,普通住宅,领秀江南,高,0,0,107101878872,640,领秀江南，姑苏区的品质小区，复式精装_苏州姑苏南门领秀江南二手房(苏州链家),2019-10-16,4室2厅,194, (共4层),32990
平江新城,0,0,普通住宅,平江风华,低,0,0,107101882691,680,小区是洋房+叠墅，格局好 纯商品房 业主诚意出售_苏州姑苏平江新城平江风华二手房(苏州链家),2019-10-17,5室2厅,211, (共6层),32228
齐门,0,0,别墅,远香居,低,0,0,107101883110,1200,姑苏古城 拙政园旁 纯别墅区 平门府庭园旁 地暖新风_苏州姑苏齐门远香居二手房(苏州链家),2019-10-17,6室2厅,289, (共3层),41523
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107101883565,330,富强新苑大面积 精装修  房东自住保养好_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-10-17,4室1厅,186, (共5层),17742
沧浪新城,0,0,别墅,博雅苑,低,0,0,107101885149,1470,博雅苑 稀有 独栋大别墅。。。。_苏州姑苏沧浪新城博雅苑二手房(苏州链家),2019-10-18,5室3厅,370, (共3层),39730
桃花坞,0,0,普通住宅,马大箓巷散盘,低,3,67.56,107101890572,480,独门独户，一楼带院子，采光充足，上下楼层_苏州姑苏桃花坞马大箓巷散盘二手房(苏州链家),2019-10-19,4室2厅,170, (共1层),28236
胥江,0,0,别墅,润福园,低,0,0,107101890799,680,润福园，中间位置，精装拎包入住，大院子，诚心出售_苏州姑苏胥江润福园二手房(苏州链家),2019-10-19,5室3厅,265, (共3层),25661
平江新城,2,20.73,普通住宅,鼎尚花园(姑苏区),高,0,0,107101901617,261,鼎尚花园(姑苏区) 4室2厅 261万_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2019-10-23,4室2厅,122.53, (共5层),21301
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107101902287,398,南山金城一楼带花园，楼幢位置好！_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-10-23,4室2厅,137, (共5层),29052
金门,0,0,普通住宅,金之枫花园,高,0,0,107101902549,364,金之枫花园 复式 自住精装 房东已定新房 降价20万急售_苏州姑苏金门金之枫花园二手房(苏州链家),2019-10-23,4室3厅,152, (共5层),23948
胥江,0,0,普通住宅,万科金品家园,低,1,57.35,107101911957,750,房东诚心出售，万科洋房一楼带花园_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-10-26,4室2厅,280, (共4层),26786
齐门,0,0,别墅,远香居,低,0,0,107101918010,1300,装修保养得不错，出行方便，小孩上学_苏州姑苏齐门远香居二手房(苏州链家),2019-10-27,4室3厅,308, (共3层),42208
葑门,0,0,普通住宅,杨枝四村,高,0,0,107101921138,258,东环杨枝四村，户型通透，交通便利，实用面积大。_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-10-28,4室2厅,123, (共6层),20976
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107101921142,215,宝邻苑  满2 中间楼层 采光好 配套齐全 交通便利_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-10-28,4室2厅,86.36, (共6层),24896
胥江,3,50.65,普通住宅,万科金品家园,高,0,0,107101921160,645,万科洋房房少有西边户，原始户型结构空间大_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-10-28,4室2厅,192, (共4层),33594
胥江,1,11.42,普通住宅,新康花园,高,0,0,107101921708,308,轻轨沿线 6楼复式 满五年 带独库 拎包入住_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-28,6室2厅,180, (共6层),17112
平江新城,0,0,普通住宅,平江风华,低,0,0,107101926323,690,小区是洋房＋叠墅，格局好 纯商品房 业主诚意出售_苏州姑苏平江新城平江风华二手房(苏州链家),2019-10-30,4室2厅,201.26, (共6层),34285
胥江,1,8.86,普通住宅,友新新村,高,0,0,107101935405,320,友新新村 5楼复式 6个卧室 超大空间 上下加起来二百平_苏州姑苏胥江友新新村二手房(苏州链家),2019-11-01,5室2厅,200, (共5层),16000
胥江,0,0,普通住宅,金帝名园,低,0,0,107101935726,670,联排边户，位置安静！满五唯一！附带地下室和阳光房_苏州姑苏胥江金帝名园二手房(苏州链家),2019-11-02,4室2厅,275.17, (共3层),24349
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101938589,265.6,富强新苑二区毛坯复式 从未入住 位置佳 诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-11-02,4室2厅,188, (共5层),14128
胥江,0,0,普通住宅,三香花园,高,0,0,107101939176,350,房东急售三香路2号线地铁口三香花园精装修跃层复式_苏州姑苏胥江三香花园二手房(苏州链家),2019-11-03,6室3厅,155, (共5层),22581
齐门,0,0,普通住宅,平齐花苑,高,0,0,107101942273,530,顶层花园 前后大阳台 实用面积大 护城河边 诚心出售_苏州姑苏齐门平齐花苑二手房(苏州链家),2019-11-03,5室3厅,186.61, (共4层),28402
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101942468,192,新上梅亭苑五楼复式、精装4房、业主诚心卖、看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-11-03,4室2厅,96.15, (共5层),19969
金阊新城,0,0,普通住宅,南山金城1958,低,0,0,107101943817,385,南山金城婚装大四房，装修保养好，诚意出售！_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-11-04,4室2厅,131.23, (共6层),29338
平江新城,1,4.03,普通住宅,梅林新苑,高,0,0,107101948379,225,梅林新苑 四室两厅两卫 精装修家电齐全 随时看房_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-11-05,4室2厅,111.77, (共5层),20131
苏州大学,0,0,普通住宅,新湘苑,高,0,0,107101949331,499,满五年唯一，内外楼梯复式精装修，户型正气采光好！_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-11-06,5室3厅,175, (共6层),28515
平江新城,0,0,普通住宅,梅花新村,高,0,0,107101952116,210,温馨五房 拎包入住 价格可谈，可以随时看_苏州姑苏平江新城梅花新村二手房(苏州链家),2019-11-06,5室2厅,85, (共6层),24706
十全街,0,0,普通住宅,定慧寺巷社区,低,0,0,107101764059,438,新上 双塔定慧寺房子出售 3楼带阁楼 有独立车库_苏州姑苏十全街定慧寺巷社区二手房(苏州链家),2019-09-18,4室2厅,109.7, (共3层),39928
十全街,1,11.94,普通住宅,木杏新村,低,0,0,107101846648,480,平直振华直属 2000年房龄 复式 户型正 采光好_苏州姑苏十全街木杏新村二手房(苏州链家),2019-10-12,4室2厅,88, (共3层),54546
沧浪新城,0,0,普通住宅,水香六村,高,0,0,107101766531,350,水香六村地理位置很好，设备齐全，地铁500米_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-09-18,5室3厅,217.4, (共5层),16100
平江新城,0,0,普通住宅,梅花三村,高,0,0,107101766689,259,梅花三村，复式，诚心出售，四房，满5年_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-09-18,4室2厅,129, (共6层),20078
十全街,0,0,普通住宅,唐家巷41号,低,0,0,107101766835,460,干将路唐家巷，一楼带车位，相门地铁站_苏州姑苏十全街唐家巷41号二手房(苏州链家),2019-09-18,4室2厅,131.51, (共4层),34979
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101768667,333,富强大户带阁楼，带大汽车库和小车库，全新硬装  少有_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-09-19,5室2厅,188, (共5层),17713
留园西园,0,0,普通住宅,桐仁花园,高,0,0,107101769188,205,桐仁花园次新小区，环境优雅出行方便_苏州姑苏留园西园桐仁花园二手房(苏州链家),2019-09-19,4室2厅,56.33, (共5层),36393
苏州大学,2,24.13,普通住宅,新湘苑,高,0,0,107101770201,410,新湘苑，5楼复式，楼上体现在产证里，自住精装_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-09-19,5室3厅,163, (共5层),25154
平江路,0,0,普通住宅,石板街9号,高,0,0,107101770268,267.8,此房楼层好，位置佳，采光无遮挡，看房方便_苏州姑苏平江路石板街9号二手房(苏州链家),2019-09-19,4室2厅,130.5, (共4层),20522
金门,1,15.16,普通住宅,银泰花园一期,高,0,0,107101771943,378,此房楼层好视野开阔，采光无影响、看房提前预约可看_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-09-20,5室2厅,192, (共5层),19688
葑门,0,0,普通住宅,现代花园,高,0,0,107101772123,318,现代花园二期5-2-2五楼复式，内外楼梯_苏州姑苏葑门现代花园二手房(苏州链家),2019-09-20,5室2厅,160.87, (共5层),19768
胥江,1,14.32,普通住宅,劳动路110号,高,0,0,107101775859,300,劳动路110号，老式精装，拎包入住，有汽车库_苏州姑苏胥江劳动路110号二手房(苏州链家),2019-09-21,4室2厅,152, (共5层),19737
胥江,0,0,普通住宅,金帝名园,低,0,0,107101785798,790,金帝名园 联排边户 前后双院子 带车位 满五年_苏州姑苏胥江金帝名园二手房(苏州链家),2019-09-23,5室2厅,250, (共3层),31600
桃花坞,0,0,别墅,包衙前,低,0,0,107101794982,660,包衙前，1到4楼别墅，院子，晒台，户型正气得房率好_苏州姑苏桃花坞包衙前二手房(苏州链家),2019-09-26,4室3厅,157.89, (共4层),41802
十全街,0,0,普通住宅,唐家巷41号,低,0,0,107101796622,408,满两年 草桥振华，房东诚心置换出售。交通便利_苏州姑苏十全街唐家巷41号二手房(苏州链家),2019-09-27,4室2厅,103, (共6层),39612
齐门,0,0,普通住宅,政园小区,高,0,0,107101805250,480,4楼大复式 实用面积200+ 全新精装未住人 户型格局好_苏州姑苏齐门政园小区二手房(苏州链家),2019-09-29,4室3厅,188, (共4层),25532
十全街,1,19.64,普通住宅,网师巷散盘,低,0,0,107101804576,588,三楼复式，户型方正，看房提前约。_苏州姑苏十全街网师巷散盘二手房(苏州链家),2019-09-29,4室2厅,90, (共3层),65334
平江新城,0,0,普通住宅,梅花三村,高,0,0,107101814059,225,梅花三村四室两厅两卫，拎包入住，房东诚心出售_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-10-03,4室2厅,114.7, (共6层),19617
金门,0,0,普通住宅,银杏苑(姑苏区),高,0,0,107101823271,380,全明户型，户型方正，采光刺眼，自住装修，可拎包入住_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2019-10-06,7室2厅,213, (共5层),17841
桃花坞,0,0,普通住宅,西中市小区,低,0,0,107101824747,880,桃花坞，石路，独门独院，2层洋房_苏州姑苏桃花坞西中市小区二手房(苏州链家),2019-10-06,4室2厅,218, (共1层),40367
苏州大学,0,0,别墅,万科长风别墅,低,0,0,107101824813,1700,联排 三层+地下娱乐室+两车位 精装修 东环地铁口_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2019-10-06,5室2厅,280, (共3层),60715
留园西园,0,0,别墅,玖园,低,0,0,107101826747,779.7,精装修，户型方正，南北花园，地上三层地下一层_苏州姑苏留园西园玖园二手房(苏州链家),2019-10-07,4室2厅,288, (共2层),27073
胥江,0,0,普通住宅,金桥新村,高,0,0,107101827788,265,金桥新村 业主诚心出售 带独库6平米_苏州姑苏胥江金桥新村二手房(苏州链家),2019-10-07,4室3厅,98, (共6层),27041
胥江,2,13.55,普通住宅,新康花园,高,0,0,107101831568,308,新康花园城市韵律精装自住顶楼复式_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-08,4室2厅,132, (共6层),23334
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101832823,222,梅亭苑 精装修四个房间 每个房间都是挺大的 约_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-10-08,4室2厅,131, (共5层),16947
平江新城,0,0,普通住宅,新天地家园南区,高,0,0,107101836043,300,一个汽车库，一个自行车库，还有两个车位，红木家具_苏州姑苏平江新城新天地家园南区二手房(苏州链家),2019-10-09,4室2厅,122, (共5层),24591
胥江,0,0,普通住宅,华泰家园,高,0,0,107101834252,355,华泰家园，顶楼复式，面积体现，房东诚售，价格可谈_苏州姑苏胥江华泰家园二手房(苏州链家),2019-10-09,4室3厅,179.2, (共5层),19811
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101836115,235,梅亭苑 精装修 装修的干净整洁 看房提前联系_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-10-09,4室2厅,132, (共5层),17804
留园西园,0,0,普通住宅,桐仁花园,高,0,0,107101837536,275,桐仁花园  留园玻纤路新房 桐泾北路至北环快速路_苏州姑苏留园西园桐仁花园二手房(苏州链家),2019-10-10,4室2厅,79.25, (共5层),34701
南门,1,5.77,普通住宅,泰华苑,高,0,0,107101843907,530,南门地铁口 泰华苑 精装4楼  楼上还有阁楼 带汽车库_苏州姑苏南门泰华苑二手房(苏州链家),2019-10-11,5室2厅,213, (共4层),24883
胥江,2,20.77,普通住宅,新康花园,高,0,0,107101763050,333,精装六房，带大露台，阁楼空间大，层高不压抑_苏州姑苏胥江新康花园二手房(苏州链家),2019-09-17,6室1厅,185, (共5层),18000
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101652076,298,富强顶带阁 精装修（自住保养新）大四居_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-08-17,5室2厅,183, (共5层),16285
娄门,1,30.7,普通住宅,娄江新村(姑苏区),高,0,0,107101660676,297,娄江东组团，房龄新，环境好，面积大，单价低_苏州姑苏娄门娄江新村(姑苏区)二手房(苏州链家),2019-08-19,4室2厅,177, (共5层),16780
胥江,0,0,普通住宅,锦绣新苑,高,0,0,107101663405,245,复式好房，得房率高，一梯一户，安静安全_苏州姑苏胥江锦绣新苑二手房(苏州链家),2019-08-20,5室2厅,106, (共6层),23114
桃花坞,0,0,普通住宅,桃花坞大街散盘,低,0,0,107101664837,399.5,轨道交通北寺塔站，桃花坞大街，大户型单价低，实用多_苏州姑苏桃花坞桃花坞大街散盘二手房(苏州链家),2019-08-21,4室2厅,210.16, (共3层),19010
南门,1,15.56,普通住宅,南园南路25号,高,0,0,107101673332,364.8,南园南路 顶楼复式 楼上楼下面积一样大 看房预约_苏州姑苏南门南园南路25号二手房(苏州链家),2019-08-23,6室2厅,91.4, (共6层),39913
南门,0,0,普通住宅,桂花新村,高,0,0,107101673897,478,此房楼层好，位置佳，采光无遮挡，看房方便，含汽车库_苏州姑苏南门桂花新村二手房(苏州链家),2019-08-23,4室2厅,124.39, (共4层),38428
虎丘,0,0,普通住宅,虎阜花园西区,高,0,0,107101678774,293,虎阜花园西区91平复式 全新毛坯 带汽车库 满2年_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2019-08-24,5室3厅,147, (共5层),19932
苏州大学,2,32.019999999999996,普通住宅,新湘苑,高,0,0,107101678972,500,新上护城河新湘苑，房东诚心出售，看房方便_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-08-24,4室3厅,173, (共6层),28902
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101688809,305,富强二区 带大车库 精装修 品牌家具家电 拎包入住_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-08-27,5室3厅,188, (共5层),16224
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101683135,223,梅亭苑   顶楼复  桐泾公园地铁口，房东诚信出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-08-25,4室2厅,132, (共5层),16894
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101693562,218,梅亭苑 顶带阁 四开间朝南 采光充足 房东诚心售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-08-28,4室2厅,112, (共5层),19465
金门,0,0,别墅,寒舍,低,0,0,107101702067,690,寒舍 有中庭  格局通透 满五年 省税 诚意出售_苏州姑苏金门寒舍二手房(苏州链家),2019-08-31,4室2厅,223, (共3层),30942
南门,0,0,普通住宅,南华公寓,高,0,0,107101706891,270,四房两卫，通透户型，复式双阳台，附带两个阳光房_苏州姑苏南门南华公寓二手房(苏州链家),2019-09-01,4室2厅,203, (共5层),13301
平江新城,0,0,普通住宅,鼎尚花园(姑苏区),高,0,0,107101708610,330,位置安静  顶楼复式，可满足一家人居住，看房提前约_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2019-09-01,4室2厅,148, (共5层),22298
沧浪新城,0,0,普通住宅,怡景万家,高,0,0,107101715239,668,怡景万家 自住精装修保养好 楼层采光好_苏州姑苏沧浪新城怡景万家二手房(苏州链家),2019-09-03,5室3厅,205, (共5层),32586
胥江,0,0,普通住宅,梅亭苑,高,0,0,107101717481,186.5,顶楼复式，四房朝南，看房方便，采光刺眼。_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-09-04,4室2厅,96, (共5层),19428
胥江,0,0,普通住宅,广大家园,高,0,0,107101717558,206,广大家园4楼顶复有车库............._苏州姑苏胥江广大家园二手房(苏州链家),2019-09-04,4室2厅,110, (共4层),18728
留园西园,0,0,普通住宅,嘉业阳光城,高,0,0,107101719698,400,此房满五不唯一，格局好，楼层好，视野宽阔 采光好，_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-09-05,5室3厅,192, (共5层),20834
金门,0,0,普通住宅,干将西路1301号,高,0,0,107101723305,495,全明格局，复式带空中花园，前排无遮挡，采光充足_苏州姑苏金门干将西路1301号二手房(苏州链家),2019-09-06,6室4厅,219, (共5层),22603
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107101737194,312,精装自住保养好    阁楼有独立的门     家电家具全留_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-09-09,5室2厅,187, (共5层),16685
十全街,1,12.11,普通住宅,文元弄2号,低,0,0,107101741827,265,私有产，出行便捷，产权无纠纷.._苏州姑苏十全街文元弄2号二手房(苏州链家),2019-09-11,4室2厅,73.5, (共1层),36055
十全街,0,0,别墅,定慧寺巷社区,低,0,0,107101742707,1200,双塔定慧寺巷联排别墅，边户院子大，振华未用_苏州姑苏十全街定慧寺巷社区二手房(苏州链家),2019-09-11,4室3厅,255, (共1层),47059
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107101743798,269,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-09-11,4室2厅,152, (共5层),17698
胥江,1,15.03,普通住宅,盘景苑,高,0,0,107101743448,396,盘景苑五楼复式 实用面积大 带露台_苏州姑苏胥江盘景苑二手房(苏州链家),2019-09-11,5室2厅,207, (共5层),19131
