,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
370,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107102038263,327.0,顶带阁，面积大，采光好，楼间距大_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-12-03,5室2厅,187.0, (共5层),17487,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,0.0,-2000.0,15000.0,280.5
371,胥江,1,6.93,普通住宅,桐馨苑,高,0,0.0,107102040497,232.0,【贝壳精选】 满五唯一 地铁出口 配套齐全_苏州姑苏胥江桐馨苑二手房(苏州链家),2019-12-04,4室2厅,100.0, (共6层),23200,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,20000,0.0,-1653.5,18346.5,183.465
372,金门,0,0.0,普通住宅,东沁苑,高,0,0.0,107102041769,245.0,此房采光好，顶楼复式，精装修，带一个自行车库。_苏州姑苏金门东沁苑二手房(苏州链家),2019-12-04,4室2厅,133.86, (共6层),18303,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,20000,0.0,0.0,20000.0,266.0
373,胥江,2,16.84,普通住宅,姑香苑,高,0,0.0,107102037573,250.0,象牙新村旁姑香苑 复式西边全明户型 带独立大车库_苏州姑苏胥江姑香苑二手房(苏州链家),2019-12-03,4室2厅,125.0, (共6层),20000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,125.0,0.0,0.0,20000,0.0,-1158.0,18842.0,235.525
374,金门,0,0.0,普通住宅,张家浜,高,0,0.0,107102053183,192.0,双教育地铁姑苏区张家浜、、、、_苏州姑苏金门张家浜二手房(苏州链家),2019-12-08,4室2厅,67.44, (共6层),28470,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0,20000,0.0,-3000.0,17000.0,113.9
377,胥江,3,53.12,别墅,景运家园,低,1,79.72,107102057614,780.0,联排别墅边户，交通方便，采光充足，配套设施齐全_苏州姑苏胥江景运家园二手房(苏州链家),2019-12-09,5室3厅,261.98, (共3层),29774,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,261.0,1.0,0.0,20000,0.0,13642.0,33642.0,815.6698659
378,葑门,1,3.99,普通住宅,现代花园,高,0,0.0,107102058294,198.0,现代花园老精装复式，采光无遮挡，业主诚意出售。_苏州姑苏葑门现代花园二手房(苏州链家),2019-12-09,4室2厅,101.0, (共6层),19604,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,20000,0.0,-1800.5,18199.5,183.81495
380,娄门,1,18.77,普通住宅,永林二区,高,0,0.0,107102059819,450.0,永林二区 户型正气通透 采光好 位置佳 诚意出售_苏州姑苏娄门永林二区二手房(苏州链家),2019-12-10,4室3厅,200.8, (共6层),22411,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,200.0,0.0,0.0,21000,0.0,-1061.5,19938.5,398.77
381,南门,2,22.8,普通住宅,盘福苑,高,0,0.0,107102063958,326.0,盘福苑 5室3厅 326万_苏州姑苏南门盘福苑二手房(苏州链家),2019-12-11,5室3厅,170.0, (共4层),19177,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,170.0,0.0,0.0,21000,0.0,1140.0,22140.0,376.38
382,金门,2,23.37,普通住宅,日晖苑,高,0,0.0,107102065996,305.0,阊胥路 日晖苑  独立自行车库 通透户型_苏州姑苏金门日晖苑二手房(苏州链家),2019-12-12,4室2厅,154.0, (共5层),19806,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0,20000,0.0,168.5,20168.5,310.5949
383,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102066361,268.0,小区环境好，纯毛坯4房顶层带阁楼，采光好易改造。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-12-12,4室2厅,150.0, (共5层),17867,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,1.0,17000,0.0,1000.0,18000.0,270.0
385,胥江,1,14.68,普通住宅,新康花园,高,0,0.0,107102074809,290.0,实拍新康花园复式户型通透自住装修位置安静_苏州姑苏胥江新康花园二手房(苏州链家),2019-12-14,6室1厅,150.0, (共6层),19334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,0.0,-1266.0,18734.0,281.01
386,留园西园,1,7.12,普通住宅,东吴苑,高,0,0.0,107102077234,240.0,虎丘景区 东吴苑 5楼复式 带自行车库10平_苏州姑苏留园西园东吴苑二手房(苏州链家),2019-12-15,4室2厅,89.34, (共5层),26864,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,20000,0.0,-644.0,19356.0,172.2684
388,金门,0,0.0,别墅,寒舍,低,0,0.0,107102086855,600.0,位置安静 四层到顶  正气五房 带花园 车库 露台_苏州姑苏金门寒舍二手房(苏州链家),2019-12-19,5室2厅,220.0, (共3层),27273,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,1.0,0.0,20000,0.0,5000.0,25000.0,533.5
389,留园西园,2,13.9,普通住宅,倪家桥,高,0,0.0,107102090301,275.0,倪家桥，采光好，位置好，生活便利_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-12-20,4室3厅,176.0, (共5层),15625,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,0.0,-305.0,19695.0,346.632
390,娄门,1,10.1,普通住宅,永林二区,高,0,0.0,107102017011,340.0,5楼复式，利用率超高，全明户型，XQ未用，商品房_苏州姑苏娄门永林二区二手房(苏州链家),2019-11-26,4室3厅,141.49, (共5层),24030,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,141.0,0.0,0.0,21000,0.0,-495.0,20505.0,289.1205
392,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101959323,327.0,现代花园三期顶带阁五室二厅二卫150平出售_苏州姑苏葑门现代花园二手房(苏州链家),2019-11-09,5室2厅,150.0, (共5层),21800,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,0.0,-2000.0,18000.0,270.0
394,胥江,1,44.88,普通住宅,润达新村,高,0,0.0,107101961704,360.0,此房满五，复式，精致装修，诚心出售。_苏州姑苏胥江润达新村二手房(苏州链家),2019-11-09,4室1厅,158.0, (共5层),22785,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,158.0,0.0,0.0,20000,0.0,1244.0,21244.0,335.6552
397,胥江,0,0.0,普通住宅,胥馨家园,高,0,0.0,107101971944,375.0,胥馨家园 4室2厅 375万_苏州姑苏胥江胥馨家园二手房(苏州链家),2019-11-12,4室2厅,162.05, (共4层),23142,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,0.0,-1000.0,19000.0,307.8
398,留园西园,0,0.0,别墅,嘉业阳光城,低,0,0.0,107101969403,680.0,嘉业大别墅 精装 户型正气  一楼带院子 采光好_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-11-11,5室3厅,253.0, (共1层),26878,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,253.0,1.0,0.0,20000,0.0,5000.0,25000.0,603.08875
399,石路,1,16.01,普通住宅,南浩花园,高,0,0.0,107101972200,345.0,南浩花园，满五唯一，石路商圈内，三室，顶楼复式_苏州姑苏石路南浩花园二手房(苏州链家),2019-11-13,4室2厅,128.75, (共5层),26797,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,1.0,20000,0.0,9742.247572815533,29742.247572815533,380.70076893203884
401,沧浪新城,0,0.0,普通住宅,友联一村,高,0,0.0,107101973651,165.0,此房满两年 近医院 近地铁2号线 带装修 业主诚售_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-11-13,4室2厅,86.0, (共6层),19187,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17000,0.0,-3000.0,14000.0,120.4
404,留园西园,3,57.86,别墅,嘉业阳光城,低,0,0.0,107101979273,750.0,满五唯一  采光好     精装修 房东诚心 一楼带院子_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-11-15,4室2厅,263.67, (共1层),28445,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,263.0,1.0,0.0,20000,0.0,8893.0,28893.0,712.56090415
405,葑门,2,30.6,普通住宅,杨枝二村,高,0,0.0,107101982617,280.0,东环路杨枝塘路杨枝二村顶楼复式精装修带电动车独库_苏州姑苏葑门杨枝二村二手房(苏州链家),2019-11-16,4室3厅,133.6, (共6层),20959,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,20000,0.0,9485.089820359282,29485.08982035928,392.1516946107784
406,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107101984363,214.0,南华公寓 复式带阁楼采光好 有独库 业主诚售 商圈成熟_苏州姑苏南门南华公寓二手房(苏州链家),2019-11-16,4室2厅,99.5, (共4层),21508,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,99.0,0.0,1.0,21000,0.0,2000.0,23000.0,227.7
407,石路,1,14.93,普通住宅,胡家浜,高,0,0.0,107101988021,350.0,胡家浜带露天晒台可做阳光房，买房给予20平独立汽车库_苏州姑苏石路胡家浜二手房(苏州链家),2019-11-17,5室4厅,200.0, (共5层),17500,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,-253.5,19746.5,394.93
408,金门,0,0.0,普通住宅,三元二村,低,0,0.0,107101992784,225.0,三元二村   简装   78.5平   225万_苏州姑苏金门三元二村二手房(苏州链家),2019-11-19,4室1厅,78.5, (共6层),28663,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,20000,0.0,500.0,20500.0,159.9
411,金门,0,0.0,普通住宅,彩香二村,高,0,0.0,107101994965,282.0,彩香 新出三开间朝南 全明户型好房_苏州姑苏金门彩香二村二手房(苏州链家),2019-11-20,4室2厅,139.28, (共6层),20247,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,20000,0.0,-3000.0,17000.0,236.3
413,沧浪新城,1,15.43,普通住宅,水香六村,高,0,0.0,107101995157,280.0,水香六村 顶复117+80 共五房四卫 面积超大_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-11-20,5室2厅,197.0, (共5层),14214,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0,17000,0.0,8271.5,25271.5,497.84855
414,平江新城,1,12.18,普通住宅,汇翠花园,高,0,0.0,107101996228,342.0,草桥旁，精装复式四房，满五年，实用面积大_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-11-20,4室2厅,156.4, (共5层),21868,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,17000,0.0,-391.0,16609.0,259.1004
415,金门,1,13.91,普通住宅,东沁苑,高,0,0.0,107102000744,278.0,满五年，采光好，有电瓶车独库.._苏州姑苏金门东沁苑二手房(苏州链家),2019-11-21,4室2厅,141.27, (共6层),19679,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0,20000,0.0,-1304.5,18695.5,263.60655
417,金门,2,27.82,普通住宅,采香花园,高,0,0.0,107102010814,273.0,采香花园 顶楼复式 阁楼未计入产证面积，使用率很高_苏州姑苏金门采香花园二手房(苏州链家),2019-11-24,4室2厅,110.05, (共6层),24807,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,110.0,0.0,1.0,20000,0.0,9386.45661063153,29386.456610631532,323.25102271694686
418,南门,1,18.6,普通住宅,翠园新村,高,0,0.0,107102015180,348.0,翠园大面积，阳光房，居住舒适程度高_苏州姑苏南门翠园新村二手房(苏州链家),2019-11-26,4室2厅,137.0, (共6层),25402,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,137.0,0.0,0.0,21000,0.0,-1070.0,19930.0,273.041
419,金门,2,48.72,普通住宅,菱塘新村二区,高,0,0.0,107102011534,430.0,稀有4楼复式.鎹30平汽车库.70平大晒台_苏州姑苏金门菱塘新村二区二手房(苏州链家),2019-11-24,5室2厅,200.0, (共4层),21500,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,2436.0,22436.0,448.72
420,南门,1,7.14,普通住宅,养蚕里新村,高,0,0.0,107101952405,418.0,平直振华未用养蚕里新村精装修顶楼复式自住随时看房_苏州姑苏南门养蚕里新村二手房(苏州链家),2019-11-07,4室3厅,152.8, (共5层),27357,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,152.0,0.0,1.0,21000,0.0,9802.02617801047,30802.02617801047,468.19079790575915
422,平江路,0,0.0,普通住宅,富乡小区,高,0,0.0,107101878688,443.5,新上平实小本部   四开间朝南  带40平超大露台_苏州姑苏平江路富乡小区二手房(苏州链家),2019-10-16,4室2厅,190.0, (共5层),23343,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,190.0,0.0,0.0,23000,0.0,-2000.0,21000.0,399.0
426,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107101883565,330.0,富强新苑大面积 精装修  房东自住保养好_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-10-17,4室1厅,186.0, (共5层),17742,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,17000,0.0,-2000.0,15000.0,279.0
428,桃花坞,0,0.0,普通住宅,马大箓巷散盘,低,3,67.56,107101890572,480.0,独门独户，一楼带院子，采光充足，上下楼层_苏州姑苏桃花坞马大箓巷散盘二手房(苏州链家),2019-10-19,4室2厅,170.0, (共1层),28236,1,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,170.0,1.0,0.0,23000,-2000.0,9378.0,30378.0,506.52978999999993
429,胥江,0,0.0,别墅,润福园,低,0,0.0,107101890799,680.0,润福园，中间位置，精装拎包入住，大院子，诚心出售_苏州姑苏胥江润福园二手房(苏州链家),2019-10-19,5室3厅,265.0, (共3层),25661,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,265.0,1.0,0.0,20000,0.0,5000.0,25000.0,627.71875
430,平江新城,2,20.73,普通住宅,鼎尚花园(姑苏区),高,0,0.0,107101901617,261.0,鼎尚花园(姑苏区) 4室2厅 261万_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2019-10-23,4室2厅,122.53, (共5层),21301,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,17000,0.0,36.5,17036.5,207.8453
432,金门,0,0.0,普通住宅,金之枫花园,高,0,0.0,107101902549,364.0,金之枫花园 复式 自住精装 房东已定新房 降价20万急售_苏州姑苏金门金之枫花园二手房(苏州链家),2019-10-23,4室3厅,152.0, (共5层),23948,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,20000,0.0,-2000.0,18000.0,273.6
435,葑门,0,0.0,普通住宅,杨枝四村,高,0,0.0,107101921138,258.0,东环杨枝四村，户型通透，交通便利，实用面积大。_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-10-28,4室2厅,123.0, (共6层),20976,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,20000,0.0,-3000.0,17000.0,209.1
436,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107101921142,215.0,宝邻苑  满2 中间楼层 采光好 配套齐全 交通便利_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-10-28,4室2厅,86.36, (共6层),24896,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17000,0.0,-3000.0,14000.0,120.4
438,胥江,1,11.42,普通住宅,新康花园,高,0,0.0,107101921708,308.0,轻轨沿线 6楼复式 满五年 带独库 拎包入住_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-28,6室2厅,180.0, (共6层),17112,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,20000,0.0,-1429.0,18571.0,334.278
440,胥江,1,8.86,普通住宅,友新新村,高,0,0.0,107101935405,320.0,友新新村 5楼复式 6个卧室 超大空间 上下加起来二百平_苏州姑苏胥江友新新村二手房(苏州链家),2019-11-01,5室2厅,200.0, (共5层),16000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,-557.0,19443.0,388.86
442,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101938589,265.6,富强新苑二区毛坯复式 从未入住 位置佳 诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-11-02,4室2厅,188.0, (共5层),14128,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,17000,0.0,-2000.0,15000.0,282.0
443,胥江,0,0.0,普通住宅,三香花园,高,0,0.0,107101939176,350.0,房东急售三香路2号线地铁口三香花园精装修跃层复式_苏州姑苏胥江三香花园二手房(苏州链家),2019-11-03,6室3厅,155.0, (共5层),22581,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,155.0,0.0,0.0,20000,0.0,-2000.0,18000.0,279.0
445,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101942468,192.0,新上梅亭苑五楼复式、精装4房、业主诚心卖、看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-11-03,4室2厅,96.15, (共5层),19969,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,20000,0.0,-2000.0,18000.0,172.8
447,平江新城,1,4.03,普通住宅,梅林新苑,高,0,0.0,107101948379,225.0,梅林新苑 四室两厅两卫 精装修家电齐全 随时看房_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-11-05,4室2厅,111.77, (共5层),20131,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,17000,0.0,-798.5,16201.5,179.83665
449,平江新城,0,0.0,普通住宅,梅花新村,高,0,0.0,107101952116,210.0,温馨五房 拎包入住 价格可谈，可以随时看_苏州姑苏平江新城梅花新村二手房(苏州链家),2019-11-06,5室2厅,85.0, (共6层),24706,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,17000,0.0,-3000.0,14000.0,119.0
452,沧浪新城,0,0.0,普通住宅,水香六村,高,0,0.0,107101766531,350.0,水香六村地理位置很好，设备齐全，地铁500米_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-09-18,5室3厅,217.4, (共5层),16100,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,17000,0.0,-2000.0,15000.0,325.5
453,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107101766689,259.0,梅花三村，复式，诚心出售，四房，满5年_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-09-18,4室2厅,129.0, (共6层),20078,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,17000,0.0,-3000.0,14000.0,180.6
455,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101768667,333.0,富强大户带阁楼，带大汽车库和小车库，全新硬装  少有_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-09-19,5室2厅,188.0, (共5层),17713,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,1.0,17000,0.0,1000.0,18000.0,338.4
457,苏州大学,2,24.13,普通住宅,新湘苑,高,0,0.0,107101770201,410.0,新湘苑，5楼复式，楼上体现在产证里，自住精装_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-09-19,5室3厅,163.0, (共5层),25154,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,163.0,0.0,0.0,20000,0.0,206.5,20206.5,329.36595
458,平江路,0,0.0,普通住宅,石板街9号,高,0,0.0,107101770268,267.8,此房楼层好，位置佳，采光无遮挡，看房方便_苏州姑苏平江路石板街9号二手房(苏州链家),2019-09-19,4室2厅,130.5, (共4层),20522,4,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,130.0,0.0,0.0,23000,-2000.0,-1000.0,20000.0,260.0
459,金门,1,15.16,普通住宅,银泰花园一期,高,0,0.0,107101771943,378.0,此房楼层好视野开阔，采光无影响、看房提前预约可看_苏州姑苏金门银泰花园一期二手房(苏州链家),2019-09-20,5室2厅,192.0, (共5层),19688,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,0.0,-242.0,19758.0,379.3536
460,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101772123,318.0,现代花园二期5-2-2五楼复式，内外楼梯_苏州姑苏葑门现代花园二手房(苏州链家),2019-09-20,5室2厅,160.87, (共5层),19768,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,20000,0.0,-2000.0,18000.0,288.0
461,胥江,1,14.32,普通住宅,劳动路110号,高,0,0.0,107101775859,300.0,劳动路110号，老式精装，拎包入住，有汽车库_苏州姑苏胥江劳动路110号二手房(苏州链家),2019-09-21,4室2厅,152.0, (共5层),19737,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,20000,-2000.0,-284.0,17716.0,269.2832
465,齐门,0,0.0,普通住宅,政园小区,高,0,0.0,107101805250,480.0,4楼大复式 实用面积200+ 全新精装未住人 户型格局好_苏州姑苏齐门政园小区二手房(苏州链家),2019-09-29,4室3厅,188.0, (共4层),25532,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,188.0,0.0,0.0,23000,0.0,-1000.0,22000.0,413.6
467,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107101814059,225.0,梅花三村四室两厅两卫，拎包入住，房东诚心出售_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-10-03,4室2厅,114.7, (共6层),19617,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,17000,0.0,-3000.0,14000.0,159.6
468,金门,0,0.0,普通住宅,银杏苑(姑苏区),高,0,0.0,107101823271,380.0,全明户型，户型方正，采光刺眼，自住装修，可拎包入住_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2019-10-06,7室2厅,213.0, (共5层),17841,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,213.0,0.0,0.0,20000,0.0,-2000.0,18000.0,383.4
472,胥江,0,0.0,普通住宅,金桥新村,高,0,0.0,107101827788,265.0,金桥新村 业主诚心出售 带独库6平米_苏州姑苏胥江金桥新村二手房(苏州链家),2019-10-07,4室3厅,98.0, (共6层),27041,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,20000,0.0,-3000.0,17000.0,166.6
473,胥江,2,13.55,普通住宅,新康花园,高,0,0.0,107101831568,308.0,新康花园城市韵律精装自住顶楼复式_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-08,4室2厅,132.0, (共6层),23334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,1.0,20000,0.0,8677.5,28677.5,378.543
474,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101832823,222.0,梅亭苑 精装修四个房间 每个房间都是挺大的 约_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-10-08,4室2厅,131.0, (共5层),16947,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,131.0,0.0,0.0,20000,0.0,-2000.0,18000.0,235.8
476,胥江,0,0.0,普通住宅,华泰家园,高,0,0.0,107101834252,355.0,华泰家园，顶楼复式，面积体现，房东诚售，价格可谈_苏州姑苏胥江华泰家园二手房(苏州链家),2019-10-09,4室3厅,179.2, (共5层),19811,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,179.0,0.0,1.0,20000,0.0,1000.0,21000.0,375.9
477,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101836115,235.0,梅亭苑 精装修 装修的干净整洁 看房提前联系_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-10-09,4室2厅,132.0, (共5层),17804,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,0.0,-2000.0,18000.0,237.6
479,南门,1,5.77,普通住宅,泰华苑,高,0,0.0,107101843907,530.0,南门地铁口 泰华苑 精装4楼  楼上还有阁楼 带汽车库_苏州姑苏南门泰华苑二手房(苏州链家),2019-10-11,5室2厅,213.0, (共4层),24883,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,213.0,0.0,1.0,21000,0.0,10788.5,31788.5,647.5844271750001
480,胥江,2,20.77,普通住宅,新康花园,高,0,0.0,107101763050,333.0,精装六房，带大露台，阁楼空间大，层高不压抑_苏州姑苏胥江新康花园二手房(苏州链家),2019-09-17,6室1厅,185.0, (共5层),18000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,185.0,0.0,1.0,20000,0.0,10038.5,30038.5,541.308866875
481,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101652076,298.0,富强顶带阁 精装修（自住保养新）大四居_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-08-17,5室2厅,183.0, (共5层),16285,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,17000,0.0,-2000.0,15000.0,274.5
482,娄门,1,30.7,普通住宅,娄江新村(姑苏区),高,0,0.0,107101660676,297.0,娄江东组团，房龄新，环境好，面积大，单价低_苏州姑苏娄门娄江新村(姑苏区)二手房(苏州链家),2019-08-19,4室2厅,177.0, (共5层),16780,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,177.0,0.0,0.0,21000,0.0,535.0,21535.0,381.1695
483,胥江,0,0.0,普通住宅,锦绣新苑,高,0,0.0,107101663405,245.0,复式好房，得房率高，一梯一户，安静安全_苏州姑苏胥江锦绣新苑二手房(苏州链家),2019-08-20,5室2厅,106.0, (共6层),23114,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,20000,0.0,-3000.0,17000.0,180.2
484,桃花坞,0,0.0,普通住宅,桃花坞大街散盘,低,0,0.0,107101664837,399.5,轨道交通北寺塔站，桃花坞大街，大户型单价低，实用多_苏州姑苏桃花坞桃花坞大街散盘二手房(苏州链家),2019-08-21,4室2厅,210.16, (共3层),19010,3,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,210.0,0.0,0.0,23000,-2000.0,500.0,21500.0,451.5
487,虎丘,0,0.0,普通住宅,虎阜花园西区,高,0,0.0,107101678774,293.0,虎阜花园西区91平复式 全新毛坯 带汽车库 满2年_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2019-08-24,5室3厅,147.0, (共5层),19932,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,17000,0.0,-2000.0,15000.0,220.5
489,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101688809,305.0,富强二区 带大车库 精装修 品牌家具家电 拎包入住_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-08-27,5室3厅,188.0, (共5层),16224,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,17000,0.0,-2000.0,15000.0,282.0
