,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
402,娄门,1,18.77,普通住宅,永林二区,高,0,0.0,107102059819,450.0,永林二区 户型正气通透 采光好 位置佳 诚意出售_苏州姑苏娄门永林二区二手房(苏州链家),2019-12-10,4室3厅,200.8, (共6层),22411,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,200.0,0.0,0.0,21000,-500.0,-1061.5,19438.5,388.77
403,金门,2,23.37,普通住宅,日晖苑,高,0,0.0,107102065996,305.0,阊胥路 日晖苑  独立自行车库 通透户型_苏州姑苏金门日晖苑二手房(苏州链家),2019-12-12,4室2厅,154.0, (共5层),19806,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0,20000,-500.0,168.5,19668.5,302.8949
404,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107102066361,268.0,小区环境好，纯毛坯4房顶层带阁楼，采光好易改造。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-12-12,4室2厅,150.0, (共5层),17867,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,1.0,17000,-500.0,-350.0,16150.0,242.25
406,胥江,1,14.68,普通住宅,新康花园,高,0,0.0,107102074809,290.0,实拍新康花园复式户型通透自住装修位置安静_苏州姑苏胥江新康花园二手房(苏州链家),2019-12-14,6室1厅,150.0, (共6层),19334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-1266.0,18234.0,273.51
407,留园西园,1,7.12,普通住宅,东吴苑,高,0,0.0,107102077234,240.0,虎丘景区 东吴苑 5楼复式 带自行车库10平_苏州姑苏留园西园东吴苑二手房(苏州链家),2019-12-15,4室2厅,89.34, (共5层),26864,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,20000,-500.0,-644.0,18856.0,167.8184
409,留园西园,2,13.9,普通住宅,倪家桥,高,0,0.0,107102090301,275.0,倪家桥，采光好，位置好，生活便利_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-12-20,4室3厅,176.0, (共5层),15625,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,-500.0,-305.0,19195.0,337.832
410,胥江,1,31.12,普通住宅,新康花园,高,0,0.0,107102091156,340.0,新上房源，满五唯一，房东急售，位置采光好。_苏州姑苏胥江新康花园二手房(苏州链家),2019-12-20,6室2厅,200.66, (共6层),16945,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-444.0,19056.0,381.12
413,石路,2,21.73,普通住宅,红菱花苑,高,0,0.0,107102101029,480.0,红菱花苑地铁口复式好房 精装修 拎包入住_苏州姑苏石路红菱花苑二手房(苏州链家),2019-12-23,5室3厅,200.4, (共5层),23953,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,86.5,19586.5,391.73
414,金门,0,0.0,普通住宅,菱塘新村二区,高,0,0.0,107102101481,410.0,菱塘新村二区 5室2厅 410万_苏州姑苏金门菱塘新村二区二手房(苏州链家),2019-12-23,5室2厅,200.0, (共4层),20500,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-1000.0,18500.0,370.0
415,金门,0,0.0,别墅,寒舍,低,0,0.0,107102102332,620.0,新出 寒舍E户型 北进门 纯毛坯 诚意出售_苏州姑苏金门寒舍二手房(苏州链家),2019-12-24,4室3厅,220.89, (共3层),28069,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,1.0,0.0,20000,-500.0,5000.0,24500.0,523.71
417,虎丘,1,10.0,普通住宅,虎阜花园西区,高,0,0.0,107102103118,370.0,虎阜花园西区，精装复式，满五唯一_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2019-12-24,5室3厅,173.06, (共5层),21380,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,17000,-500.0,-500.0,16000.0,276.8
418,南门,1,9.04,普通住宅,水城丽都,高,0,0.0,107102103820,465.0,水城丽都精装五楼复式，狂降30万，带买断车位，急售_苏州姑苏南门水城丽都二手房(苏州链家),2019-12-24,5室2厅,194.0, (共5层),23970,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,194.0,0.0,0.0,21000,-500.0,-548.0,19952.0,387.0688
419,留园西园,0,0.0,普通住宅,冠云花园,高,0,0.0,107102104885,240.0,冠云花园顶带阁好房，房间多，适合家里人多的居住_苏州姑苏留园西园冠云花园二手房(苏州链家),2019-12-25,5室2厅,136.0, (共6层),17648,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,136.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,224.4
421,石路,1,16.01,普通住宅,南浩花园,高,0,0.0,107101972200,345.0,南浩花园，满五唯一，石路商圈内，三室，顶楼复式_苏州姑苏石路南浩花园二手房(苏州链家),2019-11-13,4室2厅,128.75, (共5层),26797,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,1.0,20000,-500.0,-142.70388349514542,19357.296116504855,247.77339029126213
423,沧浪新城,0,0.0,普通住宅,友联一村,高,0,0.0,107101973651,165.0,此房满两年 近医院 近地铁2号线 带装修 业主诚售_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-11-13,4室2厅,86.0, (共6层),19187,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,116.1
426,留园西园,3,57.86,别墅,嘉业阳光城,低,0,0.0,107101979273,750.0,满五唯一  采光好     精装修 房东诚心 一楼带院子_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-11-15,4室2厅,263.67, (共1层),28445,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,263.0,1.0,0.0,20000,-500.0,8893.0,28393.0,701.14012915
427,葑门,2,30.6,普通住宅,杨枝二村,高,0,0.0,107101982617,280.0,东环路杨枝塘路杨枝二村顶楼复式精装修带电动车独库_苏州姑苏葑门杨枝二村二手房(苏州链家),2019-11-16,4室3厅,133.6, (共6层),20959,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,133.0,0.0,1.0,20000,-500.0,-426.2125748502999,19073.7874251497,253.68137275449104
428,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107101984363,214.0,南华公寓 复式带阁楼采光好 有独库 业主诚售 商圈成熟_苏州姑苏南门南华公寓二手房(苏州链家),2019-11-16,4室2厅,99.5, (共4层),21508,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,99.0,0.0,1.0,21000,-500.0,-948.4924623115578,19551.50753768844,193.55992462311556
429,石路,1,14.93,普通住宅,胡家浜,高,0,0.0,107101988021,350.0,胡家浜带露天晒台可做阳光房，买房给予20平独立汽车库_苏州姑苏石路胡家浜二手房(苏州链家),2019-11-17,5室4厅,200.0, (共5层),17500,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-253.5,19246.5,384.93
431,金门,0,0.0,普通住宅,三元二村,低,0,0.0,107101992784,225.0,三元二村   简装   78.5平   225万_苏州姑苏金门三元二村二手房(苏州链家),2019-11-19,4室1厅,78.5, (共6层),28663,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,20000,-500.0,500.0,20000.0,156.0
434,金门,0,0.0,普通住宅,彩香二村,高,0,0.0,107101994965,282.0,彩香 新出三开间朝南 全明户型好房_苏州姑苏金门彩香二村二手房(苏州链家),2019-11-20,4室2厅,139.28, (共6层),20247,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,229.35
435,沧浪新城,1,15.43,普通住宅,水香六村,高,0,0.0,107101995157,280.0,水香六村 顶复117+80 共五房四卫 面积超大_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-11-20,5室2厅,197.0, (共5层),14214,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0,17000,-500.0,1421.5,17921.5,353.05355
436,平江新城,1,12.18,普通住宅,汇翠花园,高,0,0.0,107101996228,342.0,草桥旁，精装复式四房，满五年，实用面积大_苏州姑苏平江新城汇翠花园二手房(苏州链家),2019-11-20,4室2厅,156.4, (共5层),21868,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,17000,-500.0,-391.0,16109.0,251.3004
437,金门,1,13.91,普通住宅,东沁苑,高,0,0.0,107102000744,272.0,满五年，采光好，有电瓶车独库.._苏州姑苏金门东沁苑二手房(苏州链家),2019-11-21,4室2厅,141.27, (共6层),19254,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0,20000,-500.0,-1304.5,18195.5,256.55655
439,金门,2,27.82,普通住宅,采香花园,高,0,0.0,107102010814,288.0,采香花园 顶楼复式 阁楼未计入产证面积，使用率很高_苏州姑苏金门采香花园二手房(苏州链家),2019-11-24,4室2厅,110.05, (共6层),26170,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,110.0,0.0,1.0,20000,-500.0,-604.5701953657431,18895.429804634256,207.84972785097682
440,金门,2,48.72,普通住宅,菱塘新村二区,高,0,0.0,107102011534,430.0,稀有4楼复式.鎹30平汽车库.70平大晒台_苏州姑苏金门菱塘新村二区二手房(苏州链家),2019-11-24,5室2厅,200.0, (共4层),21500,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,2436.0,21936.0,438.72
441,南门,1,18.6,普通住宅,翠园新村,高,0,0.0,107102015180,348.0,翠园大面积，阳光房，居住舒适程度高_苏州姑苏南门翠园新村二手房(苏州链家),2019-11-26,4室2厅,137.0, (共6层),25402,6,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,137.0,0.0,0.0,21000,-500.0,-1070.0,19430.0,266.191
442,娄门,1,10.1,普通住宅,永林二区,高,0,0.0,107102017011,330.0,5楼复式，利用率超高，全明户型，XQ未用，商品房_苏州姑苏娄门永林二区二手房(苏州链家),2019-11-26,4室3厅,141.49, (共5层),23324,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,141.0,0.0,0.0,21000,-500.0,-495.0,20005.0,282.0705
443,沧浪新城,2,28.12,普通住宅,友联一村,高,0,0.0,107102022669,235.0,友联一村，诚心出售，交通方便，_苏州姑苏沧浪新城友联一村二手房(苏州链家),2019-11-28,4室2厅,131.0, (共6层),17939,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,17000,-500.0,-594.0,15906.0,208.3686
445,虎丘,0,0.0,普通住宅,虎阜花园西区,高,0,0.0,107102025913,230.0,四房，虎阜花园，复式，独库，诚心出售_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2019-11-29,4室2厅,99.2, (共5层),23186,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,143.55
450,胥江,0,0.0,普通住宅,胥馨家园,高,0,0.0,107101971944,375.0,胥馨家园 4室2厅 375万_苏州姑苏胥江胥馨家园二手房(苏州链家),2019-11-12,4室2厅,162.05, (共4层),23142,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,-500.0,-1000.0,18500.0,299.7
452,金阊新城,0,0.0,普通住宅,富强新苑一区,高,0,0.0,107101883565,330.0,富强新苑大面积 精装修  房东自住保养好_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2019-10-17,4室1厅,186.0, (共5层),17742,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,269.7
454,桃花坞,0,0.0,普通住宅,马大箓巷散盘,低,3,67.56,107101890572,480.0,独门独户，一楼带院子，采光充足，上下楼层_苏州姑苏桃花坞马大箓巷散盘二手房(苏州链家),2019-10-19,4室2厅,170.0, (共1层),28236,1,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,170.0,1.0,0.0,23000,-2500.0,9378.0,29878.0,498.75228999999996
457,金门,0,0.0,普通住宅,金之枫花园,高,0,0.0,107101902549,364.0,金之枫花园 复式 自住精装 房东已定新房 降价20万急售_苏州姑苏金门金之枫花园二手房(苏州链家),2019-10-23,4室3厅,152.0, (共5层),23948,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,266.0
460,葑门,0,0.0,普通住宅,杨枝四村,高,0,0.0,107101921138,258.0,东环杨枝四村，户型通透，交通便利，实用面积大。_苏州姑苏葑门杨枝四村二手房(苏州链家),2019-10-28,4室2厅,123.0, (共6层),20976,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,202.95
461,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107101921142,215.0,宝邻苑  满2 中间楼层 采光好 配套齐全 交通便利_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-10-28,4室2厅,86.36, (共6层),24896,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,116.1
463,胥江,1,11.42,普通住宅,新康花园,高,0,0.0,107101921708,330.0,轻轨沿线 6楼复式 满五年 带独库 拎包入住_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-28,6室2厅,180.0, (共6层),18334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,20000,-500.0,-1429.0,18071.0,325.278
464,胥江,1,8.86,普通住宅,友新新村,高,0,0.0,107101935405,320.0,友新新村 5楼复式 6个卧室 超大空间 上下加起来二百平_苏州姑苏胥江友新新村二手房(苏州链家),2019-11-01,5室2厅,200.0, (共5层),16000,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-557.0,18943.0,378.86
466,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101938589,265.6,富强新苑二区毛坯复式 从未入住 位置佳 诚心出售_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-11-02,4室2厅,188.0, (共5层),14128,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,272.6
467,胥江,0,0.0,普通住宅,三香花园,高,0,0.0,107101939176,350.0,房东急售三香路2号线地铁口三香花园精装修跃层复式_苏州姑苏胥江三香花园二手房(苏州链家),2019-11-03,6室3厅,155.18, (共5层),22555,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,155.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,271.25
469,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101942468,192.0,新上梅亭苑五楼复式、精装4房、业主诚心卖、看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-11-03,4室2厅,96.15, (共5层),19969,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,168.0
471,平江新城,1,4.03,普通住宅,梅林新苑,高,0,0.0,107101948379,225.0,梅林新苑 四室两厅两卫 精装修家电齐全 随时看房_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-11-05,4室2厅,111.77, (共5层),20131,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,17000,-500.0,-798.5,15701.5,174.28665
475,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101959323,327.0,现代花园三期顶带阁五室二厅二卫150平出售_苏州姑苏葑门现代花园二手房(苏州链家),2019-11-09,5室2厅,150.0, (共5层),21800,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,262.5
477,胥江,1,44.88,普通住宅,润达新村,高,0,0.0,107101961704,360.0,此房满五，复式，精致装修，诚心出售。_苏州姑苏胥江润达新村二手房(苏州链家),2019-11-09,4室1厅,158.0, (共5层),22785,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,158.0,0.0,0.0,20000,-500.0,1244.0,20744.0,327.7552
482,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101768667,333.0,富强大户带阁楼，带大汽车库和小车库，全新硬装  少有_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-09-19,5室2厅,188.0, (共5层),17713,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,1.0,17000,-500.0,-350.0,16150.0,303.62
484,苏州大学,2,24.13,普通住宅,新湘苑,高,0,0.0,107101770201,405.0,新湘苑，5楼复式，楼上体现在产证里，自住精装_苏州姑苏苏州大学新湘苑二手房(苏州链家),2019-09-19,5室3厅,163.0, (共5层),24847,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,163.0,0.0,0.0,20000,-500.0,206.5,19706.5,321.21595
485,平江路,0,0.0,普通住宅,石板街9号,高,0,0.0,107101770268,267.8,此房楼层好，位置佳，采光无遮挡，看房方便_苏州姑苏平江路石板街9号二手房(苏州链家),2019-09-19,4室2厅,130.5, (共4层),20522,4,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,130.0,0.0,0.0,23000,-2500.0,-1000.0,19500.0,253.5
486,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101772123,318.0,现代花园二期5-2-2五楼复式，内外楼梯_苏州姑苏葑门现代花园二手房(苏州链家),2019-09-20,5室2厅,160.87, (共5层),19768,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,280.0
487,胥江,1,14.32,普通住宅,劳动路110号,高,0,0.0,107101775859,300.0,劳动路110号，老式精装，拎包入住，有汽车库_苏州姑苏胥江劳动路110号二手房(苏州链家),2019-09-21,4室2厅,152.0, (共5层),19737,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,20000,-2500.0,-284.0,17216.0,261.6832
488,苏州大学,0,0.0,普通住宅,宏葑新村,低,0,0.0,107101785523,480.0,全新装修，住宅附带商铺和棋牌室！！！_苏州姑苏苏州大学宏葑新村二手房(苏州链家),2019-09-23,4室1厅,210.0, (共3层),22858,3,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,20000,-500.0,500.0,20000.0,420.0
493,齐门,0,0.0,普通住宅,政园小区,高,0,0.0,107101805250,480.0,4楼大复式 实用面积200+ 全新精装未住人 户型格局好_苏州姑苏齐门政园小区二手房(苏州链家),2019-09-29,4室3厅,188.0, (共4层),25532,4,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,188.0,0.0,0.0,23000,-500.0,-1000.0,21500.0,404.2
494,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107101814059,225.0,梅花三村四室两厅两卫，拎包入住，房东诚心出售_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-10-03,4室2厅,114.7, (共6层),19617,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,153.9
495,金门,0,0.0,普通住宅,银杏苑(姑苏区),高,0,0.0,107101823271,380.0,全明户型，户型方正，采光刺眼，自住装修，可拎包入住_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2019-10-06,7室2厅,213.0, (共5层),17841,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,213.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,372.75
500,胥江,2,13.55,普通住宅,新康花园,高,0,0.0,107101831568,308.0,新康花园城市韵律精装自住顶楼复式_苏州姑苏胥江新康花园二手房(苏州链家),2019-10-08,4室2厅,132.0, (共6层),23334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,1.0,20000,-500.0,627.5,20127.5,265.683
501,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101832823,222.0,梅亭苑 精装修四个房间 每个房间都是挺大的 约_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-10-08,4室2厅,131.0, (共5层),16947,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,131.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,229.25
502,胥江,0,0.0,普通住宅,华泰家园,高,0,0.0,107101834252,355.0,华泰家园，顶楼复式，面积体现，房东诚售，价格可谈_苏州姑苏胥江华泰家园二手房(苏州链家),2019-10-09,4室3厅,179.2, (共5层),19811,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,179.0,0.0,1.0,20000,-500.0,-1989.1183035714291,17510.881696428572,313.4447823660715
504,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101836115,235.0,梅亭苑 精装修 装修的干净整洁 看房提前联系_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-10-09,4室2厅,132.0, (共5层),17804,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,231.0
506,南门,1,5.77,普通住宅,泰华苑,高,0,0.0,107101843907,530.0,南门地铁口 泰华苑 精装4楼  楼上还有阁楼 带汽车库_苏州姑苏南门泰华苑二手房(苏州链家),2019-10-11,5室2厅,213.0, (共4层),24883,4,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,213.0,0.0,1.0,21000,-500.0,2338.5,22838.5,486.46005
508,平江路,0,0.0,普通住宅,富乡小区,高,0,0.0,107101878688,443.5,新上平实小本部   四开间朝南  带40平超大露台_苏州姑苏平江路富乡小区二手房(苏州链家),2019-10-16,4室2厅,190.0, (共5层),23343,5,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,190.0,0.0,0.0,23000,-500.0,-2000.0,20500.0,389.5
510,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107101766689,259.0,梅花三村，复式，诚心出售，四房，满5年_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-09-18,4室2厅,129.0, (共6层),20078,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,174.15
511,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101652076,298.0,富强顶带阁 精装修（自住保养新）大四居_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-08-17,5室2厅,183.0, (共5层),16285,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,265.35
512,胥江,0,0.0,普通住宅,锦绣新苑,高,0,0.0,107101663405,244.0,复式好房，得房率高，一梯一户，安静安全_苏州姑苏胥江锦绣新苑二手房(苏州链家),2019-08-20,5室2厅,180.0, (共6层),13556,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,297.0
513,桃花坞,0,0.0,普通住宅,桃花坞大街散盘,低,0,0.0,107101664837,395.0,轨道交通北寺塔站，桃花坞大街，大户型单价低，实用多_苏州姑苏桃花坞桃花坞大街散盘二手房(苏州链家),2019-08-21,4室2厅,210.16, (共3层),18796,3,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,210.0,0.0,0.0,23000,-2500.0,500.0,21000.0,441.0
517,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101683135,223.0,梅亭苑   顶楼复  桐泾公园地铁口，房东诚信出售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-08-25,4室2厅,132.0, (共5层),16894,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,231.0
518,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101688809,305.0,富强二区 带大车库 精装修 品牌家具家电 拎包入住_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-08-27,5室3厅,188.0, (共5层),16224,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,272.6
519,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101693562,218.0,梅亭苑 顶带阁 四开间朝南 采光充足 房东诚心售_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-08-28,4室2厅,112.0, (共5层),19465,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,196.0
521,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107101706891,270.0,四房两卫，通透户型，复式双阳台，附带两个阳光房_苏州姑苏南门南华公寓二手房(苏州链家),2019-09-01,4室2厅,203.0, (共5层),13301,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,203.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,375.55
522,平江新城,0,0.0,普通住宅,鼎尚花园(姑苏区),高,0,0.0,107101708610,330.0,位置安静  顶楼复式，可满足一家人居住，看房提前约_苏州姑苏平江新城鼎尚花园(姑苏区)二手房(苏州链家),2019-09-01,4室2厅,148.0, (共5层),22298,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,0.0,1.0,17000,-500.0,-350.0,16150.0,239.02
524,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107101717481,186.5,顶楼复式，四房朝南，看房方便，采光刺眼。_苏州姑苏胥江梅亭苑二手房(苏州链家),2019-09-04,4室2厅,96.0, (共5层),19428,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,1.0,20000,-500.0,-50.0,19450.0,186.72
525,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107101717558,206.0,广大家园4楼顶复有车库............._苏州姑苏胥江广大家园二手房(苏州链家),2019-09-04,4室2厅,84.92, (共4层),24259,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,84.0,0.0,1.0,20000,-500.0,-894.371172868582,18605.62882713142,156.28728214790394
526,留园西园,0,0.0,普通住宅,嘉业阳光城,高,0,0.0,107101719698,400.0,此房满五不唯一，格局好，楼层好，视野宽阔 采光好，_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-09-05,5室3厅,192.0, (共5层),20834,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,192.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,336.0
528,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101737194,289.0,精装自住保养好    阁楼有独立的门     家电家具全留_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-09-09,5室2厅,187.0, (共5层),15455,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,1.0,17000,-500.0,-350.0,16150.0,302.005
529,十全街,1,12.11,普通住宅,文元弄2号,低,0,0.0,107101741827,265.0,私有产，出行便捷，产权无纠纷.._苏州姑苏十全街文元弄2号二手房(苏州链家),2019-09-11,4室2厅,73.5, (共1层),36055,1,,2000.0,0.0,0.0,1.0,1.0,1.0,0.0,73.0,1.0,0.0,23000,-2500.0,6605.5,27105.5,197.87015
531,胥江,1,15.03,普通住宅,盘景苑,高,0,0.0,107101743448,396.0,盘景苑五楼复式 实用面积大 带露台_苏州姑苏胥江盘景苑二手房(苏州链家),2019-09-11,5室2厅,207.0, (共5层),19131,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,207.0,0.0,0.0,20000,-500.0,-248.5,19251.5,398.50605
